Episode no = 100; won: False; iter_time_steps = 7; Q(s,a) = nan; score = -506.0; mean_score/100_episodes = -508.69; reward = -506.0; mean_reward/100_episodes = -508.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-15 08:46:25
Episode no = 82700; won: True; iter_time_steps = 20; Q(s,a) = 607.5796123461618; score = 501.0; mean_score/100_episodes = 350.45; reward = 92.0; mean_reward/100_episodes = 2.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 12:46:27
Episode no = 82800; won: False; iter_time_steps = 16; Q(s,a) = 587.5214211113604; score = -505.0; mean_score/100_episodes = 309.88; reward = -504.0; mean_reward/100_episodes = -21.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 12:46:44
Episode no = 82900; won: True; iter_time_steps = 27; Q(s,a) = 650.7619359388361; score = 494.0; mean_score/100_episodes = 380.42; reward = 85.0; mean_reward/100_episodes = 20.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-15 12:47:01
Episode no = 83000; won: True; iter_time_steps = 27; Q(s,a) = 594.381072657132; score = 494.0; mean_score/100_episodes = 330.52; reward = 85.0; mean_reward/100_episodes = -8.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-15 12:47:17
Episode no = 83100; won: False; iter_time_steps = 13; Q(s,a) = 448.8112928677458; score = -502.0; mean_score/100_episodes = 289.43; reward = -501.0; mean_reward/100_episodes = -33.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 12:47:33
Episode no = 83200; won: False; iter_time_steps = 13; Q(s,a) = 439.9130615928921; score = -502.0; mean_score/100_episodes = 309.9; reward = -501.0; mean_reward/100_episodes = -21.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 12:47:50
Episode no = 83300; won: False; iter_time_steps = 14; Q(s,a) = 483.79052942494155; score = -503.0; mean_score/100_episodes = 198.82; reward = -502.0; mean_reward/100_episodes = -87.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.7, 2024-12-15 12:48:06
Episode no = 83400; won: True; iter_time_steps = 19; Q(s,a) = 724.42742392815; score = 502.0; mean_score/100_episodes = 289.98; reward = 93.0; mean_reward/100_episodes = -32.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 12:48:23
Episode no = 83500; won: True; iter_time_steps = 16; Q(s,a) = 592.5271275406058; score = 505.0; mean_score/100_episodes = 309.92; reward = 96.0; mean_reward/100_episodes = -21.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 12:48:40
Episode no = 83600; won: True; iter_time_steps = 18; Q(s,a) = 602.4876992341568; score = 503.0; mean_score/100_episodes = 248.42; reward = 94.0; mean_reward/100_episodes = -58.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 12:48:57
Episode no = 83700; won: True; iter_time_steps = 18; Q(s,a) = 638.66151184242; score = 503.0; mean_score/100_episodes = 307.31; reward = 94.0; mean_reward/100_episodes = -23.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 12:49:16
Episode no = 83800; won: True; iter_time_steps = 16; Q(s,a) = 666.7726125349249; score = 505.0; mean_score/100_episodes = 206.1; reward = 96.0; mean_reward/100_episodes = -84.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-15 12:49:35
Episode no = 83900; won: True; iter_time_steps = 23; Q(s,a) = 603.22945839217; score = 498.0; mean_score/100_episodes = 315.52; reward = 89.0; mean_reward/100_episodes = -19.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 12:49:56
Episode no = 84000; won: True; iter_time_steps = 22; Q(s,a) = 664.1521681084984; score = 499.0; mean_score/100_episodes = 247.47; reward = 90.0; mean_reward/100_episodes = -58.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 12:50:14
Episode no = 84100; won: True; iter_time_steps = 28; Q(s,a) = 602.1861758020551; score = 493.0; mean_score/100_episodes = 297.21; reward = 84.0; mean_reward/100_episodes = -29.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 12:50:33
Episode no = 84200; won: True; iter_time_steps = 22; Q(s,a) = 378.55534542976966; score = 499.0; mean_score/100_episodes = 244.31; reward = 90.0; mean_reward/100_episodes = -62.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 12:50:54
Episode no = 84300; won: True; iter_time_steps = 17; Q(s,a) = 520.4833962512611; score = 504.0; mean_score/100_episodes = 182.05; reward = 95.0; mean_reward/100_episodes = -99.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-15 12:51:17
Episode no = 84400; won: True; iter_time_steps = 16; Q(s,a) = 550.3082909808395; score = 505.0; mean_score/100_episodes = 210.45; reward = 96.0; mean_reward/100_episodes = -83.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-15 12:51:42
Episode no = 84500; won: True; iter_time_steps = 17; Q(s,a) = 562.053106875931; score = 504.0; mean_score/100_episodes = 110.41; reward = 95.0; mean_reward/100_episodes = -142.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-15 12:52:06
Episode no = 84600; won: True; iter_time_steps = 22; Q(s,a) = 525.9276379005149; score = 499.0; mean_score/100_episodes = 158.42; reward = 90.0; mean_reward/100_episodes = -115.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 12:52:32
Episode no = 84700; won: True; iter_time_steps = 59; Q(s,a) = 552.6836262978542; score = 462.0; mean_score/100_episodes = 108.02; reward = 53.0; mean_reward/100_episodes = -145.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-15 12:52:58
Episode no = 84800; won: True; iter_time_steps = 16; Q(s,a) = 514.6508766350786; score = 505.0; mean_score/100_episodes = 116.23; reward = 96.0; mean_reward/100_episodes = -141.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-15 12:53:25
Episode no = 84900; won: True; iter_time_steps = 59; Q(s,a) = 598.2893188928934; score = 462.0; mean_score/100_episodes = 139.76; reward = 53.0; mean_reward/100_episodes = -125.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-15 12:53:50
Episode no = 85000; won: True; iter_time_steps = 27; Q(s,a) = 553.06219711057; score = 494.0; mean_score/100_episodes = 24.86; reward = 85.0; mean_reward/100_episodes = -195.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-15 12:54:19
Episode no = 85100; won: True; iter_time_steps = 17; Q(s,a) = 679.7615715802829; score = 504.0; mean_score/100_episodes = 116.33; reward = 95.0; mean_reward/100_episodes = -140.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-15 12:54:46
Episode no = 85200; won: False; iter_time_steps = 30; Q(s,a) = 246.69995627411276; score = -519.0; mean_score/100_episodes = 121.13; reward = -518.0; mean_reward/100_episodes = -136.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-15 12:55:09
Episode no = 85300; won: True; iter_time_steps = 16; Q(s,a) = 574.6687832294605; score = 505.0; mean_score/100_episodes = 96.5; reward = 96.0; mean_reward/100_episodes = -152.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-15 12:55:36
Episode no = 85400; won: True; iter_time_steps = 30; Q(s,a) = 508.6104716583768; score = 491.0; mean_score/100_episodes = 148.77; reward = 82.0; mean_reward/100_episodes = -120.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-15 12:56:01
Episode no = 85500; won: True; iter_time_steps = 17; Q(s,a) = 550.0274666348623; score = 504.0; mean_score/100_episodes = 159.13; reward = 95.0; mean_reward/100_episodes = -114.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 12:56:27
Episode no = 85600; won: True; iter_time_steps = 32; Q(s,a) = 522.6026120960507; score = 489.0; mean_score/100_episodes = 97.3; reward = 80.0; mean_reward/100_episodes = -151.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-15 12:56:53
Episode no = 85700; won: True; iter_time_steps = 70; Q(s,a) = 586.4292741007363; score = 451.0; mean_score/100_episodes = 106.16; reward = 42.0; mean_reward/100_episodes = -147.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-15 12:57:17
Episode no = 85800; won: False; iter_time_steps = 50; Q(s,a) = 321.4683444422238; score = -539.0; mean_score/100_episodes = 159.99; reward = -538.0; mean_reward/100_episodes = -113.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-15 12:57:39
Episode no = 85900; won: True; iter_time_steps = 23; Q(s,a) = 390.8635895554263; score = 498.0; mean_score/100_episodes = 169.1; reward = 89.0; mean_reward/100_episodes = -108.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-15 12:58:04
Episode no = 86000; won: True; iter_time_steps = 67; Q(s,a) = 558.5865793736058; score = 454.0; mean_score/100_episodes = 139.55; reward = 45.0; mean_reward/100_episodes = -126.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-15 12:58:28
Episode no = 86100; won: True; iter_time_steps = 33; Q(s,a) = 327.89063512404516; score = 488.0; mean_score/100_episodes = 150.83; reward = 79.0; mean_reward/100_episodes = -118.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-15 12:58:51
Episode no = 86200; won: False; iter_time_steps = 19; Q(s,a) = 226.7892979574374; score = -508.0; mean_score/100_episodes = 78.73; reward = -507.0; mean_reward/100_episodes = -162.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-15 12:59:16
Episode no = 86300; won: True; iter_time_steps = 16; Q(s,a) = 571.6613468414315; score = 505.0; mean_score/100_episodes = 130.35; reward = 96.0; mean_reward/100_episodes = -131.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-15 12:59:39
Episode no = 86400; won: False; iter_time_steps = 16; Q(s,a) = 219.82936067404538; score = -515.0; mean_score/100_episodes = 121.18; reward = -515.0; mean_reward/100_episodes = -136.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-15 13:00:01
Episode no = 86500; won: True; iter_time_steps = 40; Q(s,a) = 574.4977657808387; score = 481.0; mean_score/100_episodes = 26.42; reward = 72.0; mean_reward/100_episodes = -194.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-15 13:00:27
Episode no = 86600; won: False; iter_time_steps = 33; Q(s,a) = 487.4482086388487; score = -522.0; mean_score/100_episodes = 140.83; reward = -521.0; mean_reward/100_episodes = -124.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-15 13:00:49
Episode no = 86700; won: True; iter_time_steps = 20; Q(s,a) = 570.1752662312213; score = 501.0; mean_score/100_episodes = 89.57; reward = 92.0; mean_reward/100_episodes = -155.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-15 13:01:13
Episode no = 86800; won: False; iter_time_steps = 59; Q(s,a) = 384.91521885526606; score = -548.0; mean_score/100_episodes = 169.52; reward = -547.0; mean_reward/100_episodes = -108.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-15 13:01:38
Episode no = 86900; won: False; iter_time_steps = 27; Q(s,a) = 307.7995565459583; score = -516.0; mean_score/100_episodes = 220.68; reward = -515.0; mean_reward/100_episodes = -77.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-15 13:02:02
Episode no = 87000; won: True; iter_time_steps = 20; Q(s,a) = 536.0467750140002; score = 501.0; mean_score/100_episodes = 210.81; reward = 92.0; mean_reward/100_episodes = -83.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-15 13:02:27
Episode no = 87100; won: True; iter_time_steps = 15; Q(s,a) = 623.3353939425887; score = 506.0; mean_score/100_episodes = 183.24; reward = 97.0; mean_reward/100_episodes = -98.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-15 13:02:48
Episode no = 87200; won: False; iter_time_steps = 19; Q(s,a) = 243.56249983711032; score = -508.0; mean_score/100_episodes = 233.98; reward = -496.0; mean_reward/100_episodes = -68.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-15 13:03:09
Episode no = 87300; won: True; iter_time_steps = 20; Q(s,a) = 619.3567390079846; score = 501.0; mean_score/100_episodes = 242.82; reward = 92.0; mean_reward/100_episodes = -63.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-15 13:03:32
Episode no = 87400; won: False; iter_time_steps = 13; Q(s,a) = 364.47766198163646; score = -502.0; mean_score/100_episodes = 233.32; reward = -501.0; mean_reward/100_episodes = -69.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-15 13:03:53
Episode no = 87500; won: False; iter_time_steps = 12; Q(s,a) = 227.56606489261142; score = -511.0; mean_score/100_episodes = 307.24; reward = -511.0; mean_reward/100_episodes = -23.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 13:04:12
Episode no = 87600; won: True; iter_time_steps = 18; Q(s,a) = 708.5440291605039; score = 503.0; mean_score/100_episodes = 266.83; reward = 94.0; mean_reward/100_episodes = -47.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-15 13:04:31
Episode no = 87700; won: True; iter_time_steps = 17; Q(s,a) = 639.2941686128524; score = 504.0; mean_score/100_episodes = 317.94; reward = 95.0; mean_reward/100_episodes = -17.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 13:04:50
Episode no = 87800; won: True; iter_time_steps = 19; Q(s,a) = 634.0581394998084; score = 502.0; mean_score/100_episodes = 237.64; reward = 93.0; mean_reward/100_episodes = -64.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-15 13:05:07
Episode no = 87900; won: False; iter_time_steps = 24; Q(s,a) = 402.06304869255086; score = -513.0; mean_score/100_episodes = 186.9; reward = -512.0; mean_reward/100_episodes = -94.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-15 13:05:25
Episode no = 88000; won: True; iter_time_steps = 21; Q(s,a) = 542.6209003416134; score = 500.0; mean_score/100_episodes = 277.9; reward = 91.0; mean_reward/100_episodes = -40.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 13:05:44
Episode no = 88100; won: True; iter_time_steps = 18; Q(s,a) = 645.1579063578625; score = 503.0; mean_score/100_episodes = 289.21; reward = 94.0; mean_reward/100_episodes = -33.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 13:06:01
Episode no = 88200; won: True; iter_time_steps = 19; Q(s,a) = 601.5195781341748; score = 502.0; mean_score/100_episodes = 258.29; reward = 93.0; mean_reward/100_episodes = -52.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-15 13:06:18
Episode no = 88300; won: False; iter_time_steps = 14; Q(s,a) = 224.22363371412143; score = -513.0; mean_score/100_episodes = 318.86; reward = -513.0; mean_reward/100_episodes = -16.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 13:06:35
Episode no = 88400; won: False; iter_time_steps = 41; Q(s,a) = 234.0694494511007; score = -530.0; mean_score/100_episodes = 278.38; reward = -529.0; mean_reward/100_episodes = -40.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 13:06:53
Episode no = 88500; won: True; iter_time_steps = 24; Q(s,a) = 491.8026610657087; score = 497.0; mean_score/100_episodes = 370.28; reward = 88.0; mean_reward/100_episodes = 14.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-15 13:07:10
Episode no = 88600; won: True; iter_time_steps = 17; Q(s,a) = 673.2016693811412; score = 504.0; mean_score/100_episodes = 319.32; reward = 95.0; mean_reward/100_episodes = -15.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-15 13:07:28
Episode no = 88700; won: True; iter_time_steps = 17; Q(s,a) = 673.3381263038355; score = 504.0; mean_score/100_episodes = 339.62; reward = 95.0; mean_reward/100_episodes = -3.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:07:45
Episode no = 88800; won: True; iter_time_steps = 18; Q(s,a) = 641.1163307207127; score = 503.0; mean_score/100_episodes = 339.56; reward = 94.0; mean_reward/100_episodes = -3.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:08:03
Episode no = 88900; won: True; iter_time_steps = 18; Q(s,a) = 666.6545618464593; score = 503.0; mean_score/100_episodes = 289.35; reward = 94.0; mean_reward/100_episodes = -33.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-15 13:08:20
Episode no = 89000; won: True; iter_time_steps = 29; Q(s,a) = 652.4405584033063; score = 492.0; mean_score/100_episodes = 339.97; reward = 83.0; mean_reward/100_episodes = -3.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:08:37
Episode no = 89100; won: True; iter_time_steps = 19; Q(s,a) = 622.7979591167826; score = 502.0; mean_score/100_episodes = 309.6; reward = 93.0; mean_reward/100_episodes = -21.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 13:08:54
Episode no = 89200; won: True; iter_time_steps = 21; Q(s,a) = 631.4663356427991; score = 500.0; mean_score/100_episodes = 360.19; reward = 91.0; mean_reward/100_episodes = 8.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-15 13:09:11
Episode no = 89300; won: True; iter_time_steps = 22; Q(s,a) = 660.4515710889776; score = 499.0; mean_score/100_episodes = 268.55; reward = 90.0; mean_reward/100_episodes = -46.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-15 13:09:28
Episode no = 89400; won: True; iter_time_steps = 15; Q(s,a) = 670.2833367521683; score = 506.0; mean_score/100_episodes = 228.7; reward = 97.0; mean_reward/100_episodes = -69.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-15 13:09:45
Episode no = 89500; won: False; iter_time_steps = 15; Q(s,a) = 507.6712573959673; score = -504.0; mean_score/100_episodes = 279.35; reward = -503.0; mean_reward/100_episodes = -39.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 13:10:02
Episode no = 89600; won: True; iter_time_steps = 18; Q(s,a) = 610.2775752708994; score = 503.0; mean_score/100_episodes = 340.81; reward = 94.0; mean_reward/100_episodes = -2.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:10:19
Episode no = 89700; won: True; iter_time_steps = 18; Q(s,a) = 612.7772647243828; score = 503.0; mean_score/100_episodes = 340.54; reward = 94.0; mean_reward/100_episodes = -2.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:10:36
Episode no = 89800; won: True; iter_time_steps = 17; Q(s,a) = 674.5180351102749; score = 504.0; mean_score/100_episodes = 310.14; reward = 95.0; mean_reward/100_episodes = -20.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 13:10:53
Episode no = 89900; won: True; iter_time_steps = 18; Q(s,a) = 727.4129956860319; score = 503.0; mean_score/100_episodes = 260.04; reward = 94.0; mean_reward/100_episodes = -50.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-15 13:11:09
Episode no = 90000; won: True; iter_time_steps = 16; Q(s,a) = 699.5475844381803; score = 505.0; mean_score/100_episodes = 340.13; reward = 96.0; mean_reward/100_episodes = -3.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-15 13:11:25
Episode no = 90100; won: True; iter_time_steps = 17; Q(s,a) = 604.0134273546772; score = 504.0; mean_score/100_episodes = 300.36; reward = 95.0; mean_reward/100_episodes = -26.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-15 13:11:40
Episode no = 90200; won: True; iter_time_steps = 20; Q(s,a) = 605.8492907370738; score = 501.0; mean_score/100_episodes = 350.3; reward = 92.0; mean_reward/100_episodes = 2.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-15 13:11:55
Episode no = 90300; won: True; iter_time_steps = 16; Q(s,a) = 664.8998960648448; score = 505.0; mean_score/100_episodes = 269.28; reward = 96.0; mean_reward/100_episodes = -45.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-15 13:12:12
Episode no = 90400; won: False; iter_time_steps = 12; Q(s,a) = 453.25628812560655; score = -501.0; mean_score/100_episodes = 268.88; reward = -500.0; mean_reward/100_episodes = -45.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-15 13:12:29
Episode no = 90500; won: True; iter_time_steps = 19; Q(s,a) = 661.2001703871921; score = 502.0; mean_score/100_episodes = 279.08; reward = 93.0; mean_reward/100_episodes = -39.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-15 13:12:45
Episode no = 90600; won: True; iter_time_steps = 17; Q(s,a) = 627.6135601128465; score = 504.0; mean_score/100_episodes = 218.22; reward = 95.0; mean_reward/100_episodes = -76.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-15 13:13:02
Episode no = 90700; won: True; iter_time_steps = 28; Q(s,a) = 607.9490699827546; score = 493.0; mean_score/100_episodes = 309.54; reward = 84.0; mean_reward/100_episodes = -21.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-15 13:13:18
Episode no = 90800; won: True; iter_time_steps = 16; Q(s,a) = 715.0083560541478; score = 505.0; mean_score/100_episodes = 229.02; reward = 96.0; mean_reward/100_episodes = -69.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.73, 2024-12-15 13:13:34
