Episode no = 100; won: False; iter_time_steps = 62; Q(s,a) = -0.7413849034986374; score = -441.0; mean_score/100_episodes = -466.51; reward = -429.0; mean_reward/100_episodes = -457.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:31:01
Episode no = 73700; won: True; iter_time_steps = 160; Q(s,a) = 546.4157002597751; score = 1311.0; mean_score/100_episodes = 1076.34; reward = 997.0; mean_reward/100_episodes = 654.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 10:42:50
Episode no = 73800; won: True; iter_time_steps = 171; Q(s,a) = 550.0720895306235; score = 1500.0; mean_score/100_episodes = 1033.04; reward = 1026.0; mean_reward/100_episodes = 626.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 10:44:50
Episode no = 73900; won: False; iter_time_steps = 123; Q(s,a) = 225.34200402961304; score = 558.0; mean_score/100_episodes = 827.15; reward = 327.0; mean_reward/100_episodes = 520.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-13 10:46:52
Episode no = 74000; won: True; iter_time_steps = 134; Q(s,a) = 584.1310292158338; score = 1737.0; mean_score/100_episodes = 1025.42; reward = 1114.0; mean_reward/100_episodes = 634.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 10:48:53
Episode no = 74100; won: False; iter_time_steps = 97; Q(s,a) = 240.31701414885598; score = 484.0; mean_score/100_episodes = 948.73; reward = 232.0; mean_reward/100_episodes = 575.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 10:50:53
Episode no = 74200; won: True; iter_time_steps = 146; Q(s,a) = 600.3585363398125; score = 1725.0; mean_score/100_episodes = 1092.1; reward = 1124.0; mean_reward/100_episodes = 646.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 10:52:54
Episode no = 74300; won: True; iter_time_steps = 144; Q(s,a) = 593.223677952223; score = 2127.0; mean_score/100_episodes = 1025.23; reward = 1206.0; mean_reward/100_episodes = 601.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 10:54:49
Episode no = 74400; won: False; iter_time_steps = 24; Q(s,a) = 201.82384237436787; score = -353.0; mean_score/100_episodes = 1164.0; reward = -325.0; mean_reward/100_episodes = 708.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-13 10:56:56
Episode no = 74500; won: False; iter_time_steps = 139; Q(s,a) = 253.081288267882; score = 842.0; mean_score/100_episodes = 1026.49; reward = 461.0; mean_reward/100_episodes = 628.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 10:58:59
Episode no = 74600; won: False; iter_time_steps = 43; Q(s,a) = 204.2683810748066; score = -192.0; mean_score/100_episodes = 1193.85; reward = -157.0; mean_reward/100_episodes = 719.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-13 11:01:01
Episode no = 74700; won: False; iter_time_steps = 90; Q(s,a) = 238.76477694005143; score = 421.0; mean_score/100_episodes = 923.87; reward = 162.0; mean_reward/100_episodes = 553.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-13 11:02:52
Episode no = 74800; won: True; iter_time_steps = 148; Q(s,a) = 619.1123108597194; score = 1923.0; mean_score/100_episodes = 1142.07; reward = 1162.0; mean_reward/100_episodes = 687.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 11:05:02
Episode no = 74900; won: True; iter_time_steps = 136; Q(s,a) = 613.9987802316224; score = 1935.0; mean_score/100_episodes = 1120.91; reward = 1163.0; mean_reward/100_episodes = 687.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 11:07:08
Episode no = 75000; won: True; iter_time_steps = 182; Q(s,a) = 562.1986902369252; score = 1689.0; mean_score/100_episodes = 972.12; reward = 1055.0; mean_reward/100_episodes = 577.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 11:09:04
Episode no = 75100; won: False; iter_time_steps = 42; Q(s,a) = 224.74784336501648; score = 149.0; mean_score/100_episodes = 1020.33; reward = -142.0; mean_reward/100_episodes = 611.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 11:11:01
Episode no = 75200; won: False; iter_time_steps = 136; Q(s,a) = 284.47939165292166; score = 855.0; mean_score/100_episodes = 1152.46; reward = 475.0; mean_reward/100_episodes = 701.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 11:13:06
Episode no = 75300; won: False; iter_time_steps = 60; Q(s,a) = 238.21739818888776; score = 351.0; mean_score/100_episodes = 1076.48; reward = 93.0; mean_reward/100_episodes = 634.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 11:15:06
Episode no = 75400; won: True; iter_time_steps = 138; Q(s,a) = 568.9791328646813; score = 1933.0; mean_score/100_episodes = 1090.79; reward = 1161.0; mean_reward/100_episodes = 670.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 11:17:12
Episode no = 75500; won: False; iter_time_steps = 58; Q(s,a) = 227.3946953297467; score = 283.0; mean_score/100_episodes = 1086.48; reward = 18.0; mean_reward/100_episodes = 659.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 11:19:20
Episode no = 75600; won: False; iter_time_steps = 40; Q(s,a) = 238.3762624899809; score = -49.0; mean_score/100_episodes = 1040.22; reward = -169.0; mean_reward/100_episodes = 629.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 11:21:17
Episode no = 75700; won: False; iter_time_steps = 125; Q(s,a) = 243.8573762440289; score = 656.0; mean_score/100_episodes = 1134.05; reward = 424.0; mean_reward/100_episodes = 674.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 11:23:22
Episode no = 75800; won: True; iter_time_steps = 144; Q(s,a) = 577.1109209251352; score = 1727.0; mean_score/100_episodes = 1126.47; reward = 1104.0; mean_reward/100_episodes = 674.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 11:25:23
Episode no = 75900; won: False; iter_time_steps = 55; Q(s,a) = 235.66032167347691; score = 96.0; mean_score/100_episodes = 998.77; reward = -30.0; mean_reward/100_episodes = 593.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 11:27:15
Episode no = 76000; won: False; iter_time_steps = 67; Q(s,a) = 225.48727673689896; score = 354.0; mean_score/100_episodes = 1009.79; reward = 86.0; mean_reward/100_episodes = 609.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 11:29:15
Episode no = 76100; won: False; iter_time_steps = 109; Q(s,a) = 243.53760543053644; score = 1092.0; mean_score/100_episodes = 1081.53; reward = 542.0; mean_reward/100_episodes = 658.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 11:31:18
Episode no = 76200; won: True; iter_time_steps = 184; Q(s,a) = 506.22237638406966; score = 1487.0; mean_score/100_episodes = 1111.55; reward = 1013.0; mean_reward/100_episodes = 688.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-13 11:33:30
Episode no = 76300; won: True; iter_time_steps = 181; Q(s,a) = 594.9285401169806; score = 1890.0; mean_score/100_episodes = 1120.79; reward = 1118.0; mean_reward/100_episodes = 684.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-13 11:35:37
Episode no = 76400; won: False; iter_time_steps = 122; Q(s,a) = 232.59077721367353; score = 779.0; mean_score/100_episodes = 999.25; reward = 412.0; mean_reward/100_episodes = 597.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-13 11:37:36
Episode no = 76500; won: False; iter_time_steps = 64; Q(s,a) = 248.64995631282684; score = 367.0; mean_score/100_episodes = 1028.1; reward = 111.0; mean_reward/100_episodes = 618.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 11:39:39
Episode no = 76600; won: True; iter_time_steps = 146; Q(s,a) = 606.2378276866601; score = 2125.0; mean_score/100_episodes = 1030.54; reward = 1193.0; mean_reward/100_episodes = 615.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 11:41:44
Episode no = 76700; won: True; iter_time_steps = 200; Q(s,a) = 570.3874968910696; score = 1871.0; mean_score/100_episodes = 1043.92; reward = 1088.0; mean_reward/100_episodes = 617.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 11:43:40
Episode no = 76800; won: True; iter_time_steps = 165; Q(s,a) = 592.3232579457047; score = 1906.0; mean_score/100_episodes = 1001.16; reward = 1123.0; mean_reward/100_episodes = 597.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 11:45:35
Episode no = 76900; won: False; iter_time_steps = 43; Q(s,a) = 239.94819335175137; score = 228.0; mean_score/100_episodes = 1102.25; reward = -33.0; mean_reward/100_episodes = 659.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 11:47:43
Episode no = 77000; won: False; iter_time_steps = 113; Q(s,a) = 227.47449285091562; score = 588.0; mean_score/100_episodes = 1015.65; reward = 348.0; mean_reward/100_episodes = 606.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 11:49:39
Episode no = 77100; won: True; iter_time_steps = 133; Q(s,a) = 607.5604876953802; score = 2138.0; mean_score/100_episodes = 1146.42; reward = 1195.0; mean_reward/100_episodes = 704.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 11:51:50
Episode no = 77200; won: False; iter_time_steps = 33; Q(s,a) = 229.1563742731009; score = 128.0; mean_score/100_episodes = 1115.74; reward = -126.0; mean_reward/100_episodes = 666.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 11:53:56
Episode no = 77300; won: False; iter_time_steps = 18; Q(s,a) = 203.046417835049; score = -367.0; mean_score/100_episodes = 1133.44; reward = -341.0; mean_reward/100_episodes = 680.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 11:56:01
Episode no = 77400; won: True; iter_time_steps = 134; Q(s,a) = 610.1206847189221; score = 1737.0; mean_score/100_episodes = 1051.76; reward = 1125.0; mean_reward/100_episodes = 646.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 11:58:03
Episode no = 77500; won: False; iter_time_steps = 56; Q(s,a) = 248.64172233104225; score = 295.0; mean_score/100_episodes = 1074.19; reward = 31.0; mean_reward/100_episodes = 654.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 12:00:04
Episode no = 77600; won: True; iter_time_steps = 132; Q(s,a) = 597.216682165169; score = 1939.0; mean_score/100_episodes = 1147.53; reward = 1167.0; mean_reward/100_episodes = 692.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 12:02:06
Episode no = 77700; won: True; iter_time_steps = 157; Q(s,a) = 555.0750373272067; score = 1714.0; mean_score/100_episodes = 1038.35; reward = 1091.0; mean_reward/100_episodes = 633.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 12:04:06
Episode no = 77800; won: True; iter_time_steps = 133; Q(s,a) = 601.6305461221954; score = 1738.0; mean_score/100_episodes = 1029.44; reward = 1115.0; mean_reward/100_episodes = 633.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 12:06:07
Episode no = 77900; won: False; iter_time_steps = 89; Q(s,a) = 231.66265001560157; score = 692.0; mean_score/100_episodes = 1109.85; reward = 280.0; mean_reward/100_episodes = 668.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-13 12:08:03
Episode no = 78000; won: True; iter_time_steps = 150; Q(s,a) = 606.8490405800525; score = 1521.0; mean_score/100_episodes = 1131.63; reward = 1058.0; mean_reward/100_episodes = 673.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-13 12:10:04
Episode no = 78100; won: False; iter_time_steps = 139; Q(s,a) = 380.86621264264943; score = 502.0; mean_score/100_episodes = 901.29; reward = 436.0; mean_reward/100_episodes = 534.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 12:11:59
Episode no = 78200; won: True; iter_time_steps = 143; Q(s,a) = 627.9795732565025; score = 1728.0; mean_score/100_episodes = 993.7; reward = 1105.0; mean_reward/100_episodes = 589.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 12:13:55
Episode no = 78300; won: True; iter_time_steps = 165; Q(s,a) = 607.7039153993949; score = 1506.0; mean_score/100_episodes = 923.89; reward = 1043.0; mean_reward/100_episodes = 561.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-13 12:15:50
Episode no = 78400; won: True; iter_time_steps = 162; Q(s,a) = 559.4295511600898; score = 1709.0; mean_score/100_episodes = 1066.59; reward = 1086.0; mean_reward/100_episodes = 632.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 12:17:51
Episode no = 78500; won: False; iter_time_steps = 89; Q(s,a) = 233.3757681857467; score = 622.0; mean_score/100_episodes = 1121.67; reward = 225.0; mean_reward/100_episodes = 665.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 12:19:51
Episode no = 78600; won: True; iter_time_steps = 161; Q(s,a) = 579.0200964537407; score = 1710.0; mean_score/100_episodes = 1088.36; reward = 1087.0; mean_reward/100_episodes = 658.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 12:21:53
Episode no = 78700; won: False; iter_time_steps = 95; Q(s,a) = 211.2286595738939; score = 466.0; mean_score/100_episodes = 1139.39; reward = 212.0; mean_reward/100_episodes = 683.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 12:23:55
Episode no = 78800; won: True; iter_time_steps = 141; Q(s,a) = 631.3567876713537; score = 1730.0; mean_score/100_episodes = 1141.76; reward = 1107.0; mean_reward/100_episodes = 682.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 12:25:53
Episode no = 78900; won: False; iter_time_steps = 163; Q(s,a) = 352.08586358068953; score = 898.0; mean_score/100_episodes = 969.63; reward = 525.0; mean_reward/100_episodes = 562.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 12:27:45
Episode no = 79000; won: True; iter_time_steps = 157; Q(s,a) = 651.0966868255422; score = 2114.0; mean_score/100_episodes = 1115.93; reward = 1182.0; mean_reward/100_episodes = 657.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 12:29:46
Episode no = 79100; won: True; iter_time_steps = 155; Q(s,a) = 569.842399502283; score = 1916.0; mean_score/100_episodes = 1077.04; reward = 1133.0; mean_reward/100_episodes = 639.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 12:31:50
Episode no = 79200; won: False; iter_time_steps = 132; Q(s,a) = 474.84056086832777; score = 909.0; mean_score/100_episodes = 1130.17; reward = 523.0; mean_reward/100_episodes = 680.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-13 12:33:56
Episode no = 79300; won: False; iter_time_steps = 116; Q(s,a) = 243.96089871337026; score = 655.0; mean_score/100_episodes = 1119.6; reward = 422.0; mean_reward/100_episodes = 676.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 12:36:03
Episode no = 79400; won: False; iter_time_steps = 60; Q(s,a) = 251.2194972828164; score = 281.0; mean_score/100_episodes = 1040.94; reward = 38.0; mean_reward/100_episodes = 619.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 12:38:04
Episode no = 79500; won: True; iter_time_steps = 140; Q(s,a) = 629.3522846456009; score = 1731.0; mean_score/100_episodes = 862.54; reward = 1108.0; mean_reward/100_episodes = 513.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-13 12:39:51
Episode no = 79600; won: False; iter_time_steps = 159; Q(s,a) = 292.57949582845936; score = 832.0; mean_score/100_episodes = 976.69; reward = 452.0; mean_reward/100_episodes = 586.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-13 12:41:47
Episode no = 79700; won: False; iter_time_steps = 98; Q(s,a) = 236.4816883987252; score = 573.0; mean_score/100_episodes = 916.24; reward = 352.0; mean_reward/100_episodes = 548.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-13 12:43:40
Episode no = 79800; won: True; iter_time_steps = 132; Q(s,a) = 627.137044997612; score = 1739.0; mean_score/100_episodes = 989.38; reward = 1127.0; mean_reward/100_episodes = 603.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 12:45:35
Episode no = 79900; won: True; iter_time_steps = 153; Q(s,a) = 567.3787640106949; score = 1918.0; mean_score/100_episodes = 1082.94; reward = 1135.0; mean_reward/100_episodes = 666.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-13 12:47:39
Episode no = 80000; won: True; iter_time_steps = 172; Q(s,a) = 589.1385708764665; score = 1699.0; mean_score/100_episodes = 1026.45; reward = 1065.0; mean_reward/100_episodes = 623.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 12:49:41
Episode no = 80100; won: False; iter_time_steps = 14; Q(s,a) = 211.5607060112254; score = -403.0; mean_score/100_episodes = 1075.77; reward = -392.0; mean_reward/100_episodes = 648.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-13 12:51:38
Episode no = 80200; won: False; iter_time_steps = 144; Q(s,a) = 272.29405513084384; score = 857.0; mean_score/100_episodes = 1014.23; reward = 478.0; mean_reward/100_episodes = 624.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-13 12:53:36
Episode no = 80300; won: False; iter_time_steps = 117; Q(s,a) = 250.87376323396543; score = 604.0; mean_score/100_episodes = 1070.45; reward = 377.0; mean_reward/100_episodes = 643.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 12:55:31
Episode no = 80400; won: False; iter_time_steps = 115; Q(s,a) = 282.87463457706883; score = 656.0; mean_score/100_episodes = 1151.5; reward = 423.0; mean_reward/100_episodes = 691.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 12:59:33
Episode no = 80500; won: False; iter_time_steps = 50; Q(s,a) = 235.7061512132594; score = 301.0; mean_score/100_episodes = 1038.71; reward = 26.0; mean_reward/100_episodes = 612.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:01:31
Episode no = 80600; won: False; iter_time_steps = 83; Q(s,a) = 264.3297546964296; score = 538.0; mean_score/100_episodes = 1043.87; reward = 301.0; mean_reward/100_episodes = 639.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 13:03:31
Episode no = 80700; won: True; iter_time_steps = 142; Q(s,a) = 630.1933105331749; score = 2129.0; mean_score/100_episodes = 1030.3; reward = 1186.0; mean_reward/100_episodes = 624.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:05:28
Episode no = 80800; won: False; iter_time_steps = 114; Q(s,a) = 233.9899831253253; score = 417.0; mean_score/100_episodes = 1034.19; reward = 340.0; mean_reward/100_episodes = 624.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-13 13:07:25
Episode no = 80900; won: False; iter_time_steps = 124; Q(s,a) = 330.3214216188279; score = 677.0; mean_score/100_episodes = 997.64; reward = 447.0; mean_reward/100_episodes = 613.76; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-13 13:09:25
Episode no = 81000; won: True; iter_time_steps = 152; Q(s,a) = 574.9683409583934; score = 1719.0; mean_score/100_episodes = 1133.07; reward = 1085.0; mean_reward/100_episodes = 704.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 13:11:28
Episode no = 81100; won: True; iter_time_steps = 152; Q(s,a) = 560.6600201512125; score = 1719.0; mean_score/100_episodes = 1167.15; reward = 1085.0; mean_reward/100_episodes = 718.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-13 13:13:30
Episode no = 81200; won: True; iter_time_steps = 137; Q(s,a) = 607.0245167485027; score = 1734.0; mean_score/100_episodes = 1009.44; reward = 1122.0; mean_reward/100_episodes = 634.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.45, 2024-12-13 13:15:27
Episode no = 81300; won: True; iter_time_steps = 145; Q(s,a) = 515.8377542727385; score = 1726.0; mean_score/100_episodes = 1119.14; reward = 1092.0; mean_reward/100_episodes = 685.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-13 13:17:30
Episode no = 81400; won: False; iter_time_steps = 45; Q(s,a) = 234.28953454555835; score = 36.0; mean_score/100_episodes = 1002.1; reward = -75.0; mean_reward/100_episodes = 610.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:19:26
Episode no = 81500; won: True; iter_time_steps = 152; Q(s,a) = 644.7133484275398; score = 1719.0; mean_score/100_episodes = 1051.62; reward = 1096.0; mean_reward/100_episodes = 649.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-13 13:21:25
Episode no = 81600; won: False; iter_time_steps = 30; Q(s,a) = 206.0439308543079; score = -259.0; mean_score/100_episodes = 995.24; reward = -232.0; mean_reward/100_episodes = 587.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-13 13:23:18
Episode no = 81700; won: False; iter_time_steps = 121; Q(s,a) = 473.88319127127056; score = 900.0; mean_score/100_episodes = 968.23; reward = 512.0; mean_reward/100_episodes = 584.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-13 13:25:15
