Episode no = 100; won: False; iter_time_steps = 46; Q(s,a) = nan; score = -535.0; mean_score/100_episodes = -510.07; reward = -534.0; mean_reward/100_episodes = -509.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 13:43:37
Episode no = 110200; won: True; iter_time_steps = 22; Q(s,a) = 512.4040725432352; score = 499.0; mean_score/100_episodes = 124.47; reward = 90.0; mean_reward/100_episodes = -132.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-12 18:40:27
Episode no = 110300; won: True; iter_time_steps = 19; Q(s,a) = 449.34585438114385; score = 502.0; mean_score/100_episodes = 3.36; reward = 93.0; mean_reward/100_episodes = -204.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:40:42
Episode no = 110400; won: False; iter_time_steps = 31; Q(s,a) = 543.9545776305479; score = -520.0; mean_score/100_episodes = -17.26; reward = -519.0; mean_reward/100_episodes = -216.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:40:58
Episode no = 110500; won: False; iter_time_steps = 13; Q(s,a) = 258.01461794815464; score = -512.0; mean_score/100_episodes = 4.63; reward = -512.0; mean_reward/100_episodes = -203.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:41:13
Episode no = 110600; won: False; iter_time_steps = 17; Q(s,a) = 266.4706614412792; score = -506.0; mean_score/100_episodes = -116.15; reward = -505.0; mean_reward/100_episodes = -275.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-12 18:41:27
Episode no = 110700; won: True; iter_time_steps = 18; Q(s,a) = 785.6309352359856; score = 503.0; mean_score/100_episodes = -16.71; reward = 94.0; mean_reward/100_episodes = -216.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:41:44
Episode no = 110800; won: False; iter_time_steps = 20; Q(s,a) = 221.90026284205496; score = -509.0; mean_score/100_episodes = -47.65; reward = -508.0; mean_reward/100_episodes = -235.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-12 18:41:59
Episode no = 110900; won: True; iter_time_steps = 24; Q(s,a) = 712.0921734914044; score = 497.0; mean_score/100_episodes = -16.96; reward = 88.0; mean_reward/100_episodes = -216.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:42:15
Episode no = 111000; won: False; iter_time_steps = 22; Q(s,a) = 270.137785236056; score = -511.0; mean_score/100_episodes = 23.19; reward = -510.0; mean_reward/100_episodes = -192.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:42:32
Episode no = 111100; won: False; iter_time_steps = 12; Q(s,a) = 270.2200684703307; score = -511.0; mean_score/100_episodes = -97.52; reward = -511.0; mean_reward/100_episodes = -264.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-12 18:42:46
Episode no = 111200; won: False; iter_time_steps = 22; Q(s,a) = 344.481044734649; score = -511.0; mean_score/100_episodes = -26.82; reward = -510.0; mean_reward/100_episodes = -221.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 18:43:02
Episode no = 111300; won: False; iter_time_steps = 14; Q(s,a) = 270.6869101789136; score = -503.0; mean_score/100_episodes = 23.33; reward = -491.0; mean_reward/100_episodes = -192.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:43:18
Episode no = 111400; won: False; iter_time_steps = 15; Q(s,a) = 211.92230041522328; score = -514.0; mean_score/100_episodes = -6.06; reward = -514.0; mean_reward/100_episodes = -208.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 18:43:36
Episode no = 111500; won: False; iter_time_steps = 32; Q(s,a) = 464.34105972210443; score = -521.0; mean_score/100_episodes = -26.07; reward = -520.0; mean_reward/100_episodes = -221.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 18:43:51
Episode no = 111600; won: True; iter_time_steps = 22; Q(s,a) = 464.84463009371194; score = 499.0; mean_score/100_episodes = -158.35; reward = 90.0; mean_reward/100_episodes = -300.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-12 18:44:06
Episode no = 111700; won: True; iter_time_steps = 29; Q(s,a) = 821.6888364291158; score = 492.0; mean_score/100_episodes = 2.88; reward = 83.0; mean_reward/100_episodes = -204.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:44:23
Episode no = 111800; won: True; iter_time_steps = 24; Q(s,a) = 792.4405279484392; score = 497.0; mean_score/100_episodes = -76.55; reward = 88.0; mean_reward/100_episodes = -250.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-12 18:44:38
Episode no = 111900; won: True; iter_time_steps = 24; Q(s,a) = 794.8313708774897; score = 497.0; mean_score/100_episodes = 74.69; reward = 88.0; mean_reward/100_episodes = -161.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 18:44:54
Episode no = 112000; won: False; iter_time_steps = 17; Q(s,a) = 317.5325371776406; score = -516.0; mean_score/100_episodes = 34.52; reward = -516.0; mean_reward/100_episodes = -185.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 18:45:09
Episode no = 112100; won: True; iter_time_steps = 19; Q(s,a) = 506.06223034256834; score = 502.0; mean_score/100_episodes = 54.55; reward = 93.0; mean_reward/100_episodes = -173.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 18:45:25
Episode no = 112200; won: True; iter_time_steps = 22; Q(s,a) = 421.86660775804313; score = 499.0; mean_score/100_episodes = 104.91; reward = 90.0; mean_reward/100_episodes = -143.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 18:45:42
Episode no = 112300; won: True; iter_time_steps = 23; Q(s,a) = 447.04810711428973; score = 498.0; mean_score/100_episodes = -45.48; reward = 89.0; mean_reward/100_episodes = -232.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-12 18:45:56
Episode no = 112400; won: True; iter_time_steps = 26; Q(s,a) = 501.7729134313656; score = 495.0; mean_score/100_episodes = 45.25; reward = 86.0; mean_reward/100_episodes = -178.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 18:46:12
Episode no = 112500; won: True; iter_time_steps = 21; Q(s,a) = 529.1398606337531; score = 500.0; mean_score/100_episodes = 35.47; reward = 91.0; mean_reward/100_episodes = -184.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 18:46:26
Episode no = 112600; won: False; iter_time_steps = 14; Q(s,a) = 437.7999951307024; score = -503.0; mean_score/100_episodes = -25.49; reward = -502.0; mean_reward/100_episodes = -220.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 18:46:43
Episode no = 112700; won: True; iter_time_steps = 22; Q(s,a) = 392.01659201669816; score = 499.0; mean_score/100_episodes = 14.3; reward = 90.0; mean_reward/100_episodes = -197.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 18:46:58
Episode no = 112800; won: True; iter_time_steps = 20; Q(s,a) = 454.3836237758429; score = 501.0; mean_score/100_episodes = 123.74; reward = 92.0; mean_reward/100_episodes = -133.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.63, 2024-12-12 18:47:15
Episode no = 112900; won: True; iter_time_steps = 18; Q(s,a) = 808.6658478748475; score = 503.0; mean_score/100_episodes = -86.04; reward = 94.0; mean_reward/100_episodes = -257.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-12 18:47:29
Episode no = 113000; won: False; iter_time_steps = 11; Q(s,a) = 293.3776841424503; score = -510.0; mean_score/100_episodes = 33.98; reward = -510.0; mean_reward/100_episodes = -185.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 18:47:46
Episode no = 113100; won: True; iter_time_steps = 18; Q(s,a) = 797.2666541102657; score = 503.0; mean_score/100_episodes = 4.23; reward = 94.0; mean_reward/100_episodes = -203.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:48:01
Episode no = 113200; won: True; iter_time_steps = 18; Q(s,a) = 799.2390656375002; score = 503.0; mean_score/100_episodes = 23.96; reward = 94.0; mean_reward/100_episodes = -192.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:48:17
Episode no = 113300; won: False; iter_time_steps = 9; Q(s,a) = 246.49200457724595; score = -508.0; mean_score/100_episodes = -5.47; reward = -508.0; mean_reward/100_episodes = -209.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-12 18:48:32
Episode no = 113400; won: True; iter_time_steps = 20; Q(s,a) = 787.7663439739925; score = 501.0; mean_score/100_episodes = -15.94; reward = 92.0; mean_reward/100_episodes = -215.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:48:47
Episode no = 113500; won: True; iter_time_steps = 22; Q(s,a) = 375.7357734243571; score = 499.0; mean_score/100_episodes = -66.01; reward = 90.0; mean_reward/100_episodes = -245.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-12 18:49:02
Episode no = 113600; won: False; iter_time_steps = 15; Q(s,a) = 288.4162418974817; score = -504.0; mean_score/100_episodes = 34.19; reward = -503.0; mean_reward/100_episodes = -186.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 18:49:18
Episode no = 113700; won: True; iter_time_steps = 18; Q(s,a) = 808.8173185944; score = 503.0; mean_score/100_episodes = 104.86; reward = 94.0; mean_reward/100_episodes = -144.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 18:49:34
Episode no = 113800; won: False; iter_time_steps = 9; Q(s,a) = 232.8490172054267; score = -508.0; mean_score/100_episodes = -16.06; reward = -508.0; mean_reward/100_episodes = -215.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:49:49
Episode no = 113900; won: False; iter_time_steps = 14; Q(s,a) = 524.8027701442655; score = -503.0; mean_score/100_episodes = -26.17; reward = -502.0; mean_reward/100_episodes = -221.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 18:50:05
Episode no = 114000; won: True; iter_time_steps = 24; Q(s,a) = 751.6694449444027; score = 497.0; mean_score/100_episodes = -35.63; reward = 88.0; mean_reward/100_episodes = -227.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 18:50:20
Episode no = 114100; won: True; iter_time_steps = 24; Q(s,a) = 497.15221182085196; score = 497.0; mean_score/100_episodes = 64.89; reward = 88.0; mean_reward/100_episodes = -167.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 18:50:35
Episode no = 114200; won: True; iter_time_steps = 25; Q(s,a) = 805.3210746252507; score = 496.0; mean_score/100_episodes = 84.44; reward = 87.0; mean_reward/100_episodes = -156.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 18:50:52
Episode no = 114300; won: True; iter_time_steps = 21; Q(s,a) = 489.2611413403675; score = 500.0; mean_score/100_episodes = 75.58; reward = 91.0; mean_reward/100_episodes = -161.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 18:51:07
Episode no = 114400; won: False; iter_time_steps = 14; Q(s,a) = 362.6540576495774; score = -503.0; mean_score/100_episodes = -35.51; reward = -502.0; mean_reward/100_episodes = -227.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 18:51:22
Episode no = 114500; won: False; iter_time_steps = 7; Q(s,a) = 205.24250788556307; score = -506.0; mean_score/100_episodes = -15.32; reward = -506.0; mean_reward/100_episodes = -215.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.49, 2024-12-12 18:51:37
Episode no = 114600; won: False; iter_time_steps = 15; Q(s,a) = 273.73828876146956; score = -504.0; mean_score/100_episodes = -126.4; reward = -503.0; mean_reward/100_episodes = -280.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-12 18:51:52
Episode no = 114700; won: True; iter_time_steps = 38; Q(s,a) = 384.0844239357554; score = 483.0; mean_score/100_episodes = 64.56; reward = 74.0; mean_reward/100_episodes = -168.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 18:52:08
Episode no = 114800; won: True; iter_time_steps = 26; Q(s,a) = 814.1742805440682; score = 495.0; mean_score/100_episodes = 14.62; reward = 86.0; mean_reward/100_episodes = -197.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 18:52:23
Episode no = 114900; won: False; iter_time_steps = 14; Q(s,a) = 463.1686113628863; score = -503.0; mean_score/100_episodes = 3.14; reward = -502.0; mean_reward/100_episodes = -204.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:52:40
Episode no = 115000; won: True; iter_time_steps = 21; Q(s,a) = 390.1052825078363; score = 500.0; mean_score/100_episodes = -66.72; reward = 91.0; mean_reward/100_episodes = -246.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-12 18:52:56
Episode no = 115100; won: False; iter_time_steps = 16; Q(s,a) = 269.0334592266818; score = -505.0; mean_score/100_episodes = -26.47; reward = -504.0; mean_reward/100_episodes = -222.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 18:53:11
Episode no = 115200; won: False; iter_time_steps = 26; Q(s,a) = 355.77456987368345; score = -515.0; mean_score/100_episodes = -37.34; reward = -514.0; mean_reward/100_episodes = -228.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-12 18:53:28
Episode no = 115300; won: True; iter_time_steps = 25; Q(s,a) = 767.0915048335254; score = 496.0; mean_score/100_episodes = 24.06; reward = 87.0; mean_reward/100_episodes = -192.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:53:43
Episode no = 115400; won: True; iter_time_steps = 18; Q(s,a) = 767.7832459084899; score = 503.0; mean_score/100_episodes = 74.14; reward = 94.0; mean_reward/100_episodes = -162.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-12 18:54:00
Episode no = 115500; won: True; iter_time_steps = 38; Q(s,a) = 836.0362355540087; score = 483.0; mean_score/100_episodes = 5.16; reward = 74.0; mean_reward/100_episodes = -203.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:54:17
Episode no = 115600; won: False; iter_time_steps = 26; Q(s,a) = 380.2881184008922; score = -515.0; mean_score/100_episodes = 96.75; reward = -514.0; mean_reward/100_episodes = -148.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 18:54:31
Episode no = 115700; won: True; iter_time_steps = 18; Q(s,a) = 723.3089099890607; score = 503.0; mean_score/100_episodes = 45.31; reward = 94.0; mean_reward/100_episodes = -179.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 18:54:46
Episode no = 115800; won: True; iter_time_steps = 18; Q(s,a) = 739.4101751521068; score = 503.0; mean_score/100_episodes = 105.49; reward = 94.0; mean_reward/100_episodes = -143.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 18:55:03
Episode no = 115900; won: True; iter_time_steps = 20; Q(s,a) = 825.5544091775928; score = 501.0; mean_score/100_episodes = 115.93; reward = 92.0; mean_reward/100_episodes = -137.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-12 18:55:18
Episode no = 116000; won: True; iter_time_steps = 25; Q(s,a) = 563.6053470365467; score = 496.0; mean_score/100_episodes = 24.53; reward = 87.0; mean_reward/100_episodes = -191.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:55:34
Episode no = 116100; won: False; iter_time_steps = 16; Q(s,a) = 673.8991480150223; score = -505.0; mean_score/100_episodes = 55.2; reward = -504.0; mean_reward/100_episodes = -173.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 18:55:49
Episode no = 116200; won: True; iter_time_steps = 22; Q(s,a) = 497.9428538824224; score = 499.0; mean_score/100_episodes = 54.23; reward = 90.0; mean_reward/100_episodes = -173.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 18:56:06
Episode no = 116300; won: True; iter_time_steps = 25; Q(s,a) = 523.1906077270003; score = 496.0; mean_score/100_episodes = 145.36; reward = 87.0; mean_reward/100_episodes = -120.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.65, 2024-12-12 18:56:21
Episode no = 116400; won: True; iter_time_steps = 22; Q(s,a) = 496.63650167342286; score = 499.0; mean_score/100_episodes = 86.2; reward = 90.0; mean_reward/100_episodes = -154.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.59, 2024-12-12 18:56:36
Episode no = 116500; won: True; iter_time_steps = 20; Q(s,a) = 562.6602946755661; score = 501.0; mean_score/100_episodes = 105.56; reward = 92.0; mean_reward/100_episodes = -143.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-12 18:56:52
Episode no = 116600; won: False; iter_time_steps = 15; Q(s,a) = 385.63991297561586; score = -504.0; mean_score/100_episodes = 65.16; reward = -503.0; mean_reward/100_episodes = -167.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 18:57:08
Episode no = 116700; won: True; iter_time_steps = 21; Q(s,a) = 528.3811965854329; score = 500.0; mean_score/100_episodes = 65.42; reward = 91.0; mean_reward/100_episodes = -167.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 18:57:24
Episode no = 116800; won: False; iter_time_steps = 14; Q(s,a) = 384.63631448256115; score = -503.0; mean_score/100_episodes = 55.45; reward = -502.0; mean_reward/100_episodes = -172.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 18:57:39
Episode no = 116900; won: False; iter_time_steps = 14; Q(s,a) = 393.4561937933414; score = -503.0; mean_score/100_episodes = 24.88; reward = -502.0; mean_reward/100_episodes = -191.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:57:55
Episode no = 117000; won: True; iter_time_steps = 26; Q(s,a) = 315.2345906167506; score = 495.0; mean_score/100_episodes = 55.16; reward = 86.0; mean_reward/100_episodes = -173.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 18:58:10
Episode no = 117100; won: True; iter_time_steps = 22; Q(s,a) = 360.90327233384; score = 499.0; mean_score/100_episodes = 156.06; reward = 90.0; mean_reward/100_episodes = -113.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-12 18:58:25
Episode no = 117200; won: True; iter_time_steps = 17; Q(s,a) = 815.100377350856; score = 504.0; mean_score/100_episodes = 5.06; reward = 95.0; mean_reward/100_episodes = -202.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.51, 2024-12-12 18:58:40
Episode no = 117300; won: True; iter_time_steps = 18; Q(s,a) = 768.8185015828499; score = 503.0; mean_score/100_episodes = 217.51; reward = 94.0; mean_reward/100_episodes = -76.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.72, 2024-12-12 18:58:56
Episode no = 117400; won: False; iter_time_steps = 29; Q(s,a) = 704.8603910815052; score = -518.0; mean_score/100_episodes = 16.15; reward = -517.0; mean_reward/100_episodes = -195.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.52, 2024-12-12 18:59:10
Episode no = 117500; won: True; iter_time_steps = 17; Q(s,a) = 845.3594448936184; score = 504.0; mean_score/100_episodes = 65.79; reward = 95.0; mean_reward/100_episodes = -166.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.57, 2024-12-12 18:59:24
Episode no = 117600; won: False; iter_time_steps = 24; Q(s,a) = 304.66530869086415; score = -513.0; mean_score/100_episodes = 96.75; reward = -512.0; mean_reward/100_episodes = -148.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 18:59:38
Episode no = 117700; won: True; iter_time_steps = 20; Q(s,a) = 874.9022583419138; score = 501.0; mean_score/100_episodes = 26.07; reward = 92.0; mean_reward/100_episodes = -189.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-12 18:59:51
Episode no = 117800; won: False; iter_time_steps = 6; Q(s,a) = 249.72674605762245; score = -505.0; mean_score/100_episodes = 55.55; reward = -505.0; mean_reward/100_episodes = -173.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 19:00:05
Episode no = 117900; won: False; iter_time_steps = 15; Q(s,a) = 418.6345582461712; score = -504.0; mean_score/100_episodes = 55.86; reward = -503.0; mean_reward/100_episodes = -172.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.56, 2024-12-12 19:00:19
Episode no = 118000; won: False; iter_time_steps = 33; Q(s,a) = 180.09100063492204; score = -532.0; mean_score/100_episodes = -24.59; reward = -532.0; mean_reward/100_episodes = -220.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.48, 2024-12-12 19:00:33
Episode no = 118100; won: True; iter_time_steps = 24; Q(s,a) = 894.6933566674818; score = 497.0; mean_score/100_episodes = 96.84; reward = 88.0; mean_reward/100_episodes = -148.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-12 19:00:47
Episode no = 118200; won: False; iter_time_steps = 10; Q(s,a) = 322.06231534715386; score = -509.0; mean_score/100_episodes = 36.0; reward = -509.0; mean_reward/100_episodes = -184.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.54, 2024-12-12 19:01:02
Episode no = 118300; won: False; iter_time_steps = 6; Q(s,a) = 417.7876532835284; score = -505.0; mean_score/100_episodes = 45.43; reward = -505.0; mean_reward/100_episodes = -179.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-12 19:01:17
