Episode no = 100; won: False; iter_time_steps = 11; Q(s,a) = nan; score = -510.0; mean_score/100_episodes = -509.95; reward = -510.0; mean_reward/100_episodes = -510.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-11 03:15:00
Episode no = 97700; won: True; iter_time_steps = 20; Q(s,a) = 394.1139339883109; score = 501.0; mean_score/100_episodes = 363.46; reward = 92.0; mean_reward/100_episodes = 7.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.87, 2024-12-11 09:46:15
Episode no = 97800; won: True; iter_time_steps = 28; Q(s,a) = 452.5999861829345; score = 493.0; mean_score/100_episodes = 303.08; reward = 84.0; mean_reward/100_episodes = -28.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 09:46:39
Episode no = 97900; won: False; iter_time_steps = 26; Q(s,a) = -13.692329004642554; score = -515.0; mean_score/100_episodes = 253.38; reward = -514.0; mean_reward/100_episodes = -57.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 09:47:02
Episode no = 98000; won: True; iter_time_steps = 43; Q(s,a) = 460.5530425239247; score = 478.0; mean_score/100_episodes = 283.72; reward = 69.0; mean_reward/100_episodes = -39.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 09:47:25
Episode no = 98100; won: True; iter_time_steps = 30; Q(s,a) = 996.384935769906; score = 491.0; mean_score/100_episodes = 234.81; reward = 82.0; mean_reward/100_episodes = -67.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 09:47:46
Episode no = 98200; won: False; iter_time_steps = 27; Q(s,a) = 35.15315481798242; score = -516.0; mean_score/100_episodes = 233.62; reward = -515.0; mean_reward/100_episodes = -68.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 09:48:09
Episode no = 98300; won: True; iter_time_steps = 29; Q(s,a) = 894.6779214451487; score = 492.0; mean_score/100_episodes = 234.68; reward = 83.0; mean_reward/100_episodes = -67.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 09:48:30
Episode no = 98400; won: True; iter_time_steps = 18; Q(s,a) = 616.9722663218051; score = 503.0; mean_score/100_episodes = 235.04; reward = 94.0; mean_reward/100_episodes = -67.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 09:48:51
Episode no = 98500; won: True; iter_time_steps = 22; Q(s,a) = 289.7317640898136; score = 499.0; mean_score/100_episodes = 255.5; reward = 90.0; mean_reward/100_episodes = -55.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 09:49:12
Episode no = 98600; won: False; iter_time_steps = 28; Q(s,a) = 816.1512496158064; score = -517.0; mean_score/100_episodes = 205.98; reward = -516.0; mean_reward/100_episodes = -84.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.71, 2024-12-11 09:49:33
Episode no = 98700; won: True; iter_time_steps = 18; Q(s,a) = 453.9487942627267; score = 503.0; mean_score/100_episodes = 276.52; reward = 94.0; mean_reward/100_episodes = -42.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 09:49:52
Episode no = 98800; won: True; iter_time_steps = 30; Q(s,a) = 672.7179280843368; score = 491.0; mean_score/100_episodes = 266.47; reward = 82.0; mean_reward/100_episodes = -48.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 09:50:13
Episode no = 98900; won: True; iter_time_steps = 18; Q(s,a) = 718.2809859761883; score = 503.0; mean_score/100_episodes = 267.29; reward = 94.0; mean_reward/100_episodes = -47.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 09:50:33
Episode no = 99000; won: True; iter_time_steps = 19; Q(s,a) = 1015.4292074593909; score = 502.0; mean_score/100_episodes = 266.57; reward = 93.0; mean_reward/100_episodes = -48.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 09:50:54
Episode no = 99100; won: True; iter_time_steps = 17; Q(s,a) = 785.3430556521324; score = 504.0; mean_score/100_episodes = 235.43; reward = 95.0; mean_reward/100_episodes = -67.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.74, 2024-12-11 09:51:14
Episode no = 99200; won: True; iter_time_steps = 20; Q(s,a) = 439.2026849318873; score = 501.0; mean_score/100_episodes = 295.91; reward = 92.0; mean_reward/100_episodes = -31.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 09:51:34
Episode no = 99300; won: True; iter_time_steps = 20; Q(s,a) = 489.33107064685413; score = 501.0; mean_score/100_episodes = 296.97; reward = 92.0; mean_reward/100_episodes = -29.99; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 09:51:52
Episode no = 99400; won: True; iter_time_steps = 17; Q(s,a) = 951.9581455062366; score = 504.0; mean_score/100_episodes = 307.37; reward = 95.0; mean_reward/100_episodes = -23.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.81, 2024-12-11 09:52:11
Episode no = 99500; won: False; iter_time_steps = 15; Q(s,a) = 196.75291052532134; score = -504.0; mean_score/100_episodes = 338.19; reward = -503.0; mean_reward/100_episodes = -5.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 09:52:29
Episode no = 99600; won: True; iter_time_steps = 18; Q(s,a) = 671.288674170503; score = 503.0; mean_score/100_episodes = 326.91; reward = 94.0; mean_reward/100_episodes = -12.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 09:52:49
Episode no = 99700; won: True; iter_time_steps = 19; Q(s,a) = 994.7856272573061; score = 502.0; mean_score/100_episodes = 318.02; reward = 93.0; mean_reward/100_episodes = -17.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 09:53:09
Episode no = 99800; won: False; iter_time_steps = 41; Q(s,a) = 728.0288419045863; score = -530.0; mean_score/100_episodes = 356.11; reward = -529.0; mean_reward/100_episodes = 4.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 09:53:31
Episode no = 99900; won: True; iter_time_steps = 19; Q(s,a) = 477.91861934726285; score = 502.0; mean_score/100_episodes = 336.46; reward = 93.0; mean_reward/100_episodes = -6.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 09:53:52
Episode no = 100000; won: True; iter_time_steps = 23; Q(s,a) = 509.2399496996487; score = 498.0; mean_score/100_episodes = 357.37; reward = 89.0; mean_reward/100_episodes = 5.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 09:54:12
Episode no = 100100; won: True; iter_time_steps = 18; Q(s,a) = 1016.4705737764529; score = 503.0; mean_score/100_episodes = 337.34; reward = 94.0; mean_reward/100_episodes = -6.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 09:54:32
Episode no = 100200; won: True; iter_time_steps = 29; Q(s,a) = 828.8869599974117; score = 492.0; mean_score/100_episodes = 317.71; reward = 83.0; mean_reward/100_episodes = -17.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 09:54:52
Episode no = 100300; won: True; iter_time_steps = 17; Q(s,a) = 984.3141275798284; score = 504.0; mean_score/100_episodes = 337.77; reward = 95.0; mean_reward/100_episodes = -5.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 09:55:13
Episode no = 100400; won: False; iter_time_steps = 17; Q(s,a) = -1.8718787972487014; score = -506.0; mean_score/100_episodes = 257.93; reward = -505.0; mean_reward/100_episodes = -52.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 09:55:34
Episode no = 100500; won: True; iter_time_steps = 21; Q(s,a) = 526.7297458830697; score = 500.0; mean_score/100_episodes = 359.01; reward = 91.0; mean_reward/100_episodes = 7.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 09:55:54
Episode no = 100600; won: False; iter_time_steps = 14; Q(s,a) = 624.96781289186; score = -503.0; mean_score/100_episodes = 267.74; reward = -502.0; mean_reward/100_episodes = -46.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 09:56:13
Episode no = 100700; won: True; iter_time_steps = 16; Q(s,a) = 897.4492511534291; score = 505.0; mean_score/100_episodes = 409.64; reward = 96.0; mean_reward/100_episodes = 37.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.91, 2024-12-11 09:56:31
Episode no = 100800; won: True; iter_time_steps = 17; Q(s,a) = 870.7858389667285; score = 504.0; mean_score/100_episodes = 359.16; reward = 95.0; mean_reward/100_episodes = 7.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 09:56:49
Episode no = 100900; won: True; iter_time_steps = 17; Q(s,a) = 888.0475656490099; score = 504.0; mean_score/100_episodes = 349.25; reward = 95.0; mean_reward/100_episodes = 1.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 09:57:07
Episode no = 101000; won: True; iter_time_steps = 20; Q(s,a) = 583.6034750137716; score = 501.0; mean_score/100_episodes = 348.23; reward = 92.0; mean_reward/100_episodes = 0.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 09:57:27
Episode no = 101100; won: True; iter_time_steps = 30; Q(s,a) = 612.1948055902177; score = 491.0; mean_score/100_episodes = 359.07; reward = 82.0; mean_reward/100_episodes = 7.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.86, 2024-12-11 09:57:47
Episode no = 101200; won: True; iter_time_steps = 28; Q(s,a) = 960.767379250902; score = 493.0; mean_score/100_episodes = 348.81; reward = 84.0; mean_reward/100_episodes = 1.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 09:58:06
Episode no = 101300; won: True; iter_time_steps = 24; Q(s,a) = 583.701506148504; score = 497.0; mean_score/100_episodes = 348.8; reward = 88.0; mean_reward/100_episodes = 1.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 09:58:26
Episode no = 101400; won: False; iter_time_steps = 11; Q(s,a) = 22.379400420129894; score = -510.0; mean_score/100_episodes = 298.42; reward = -510.0; mean_reward/100_episodes = -28.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 09:58:45
Episode no = 101500; won: False; iter_time_steps = 17; Q(s,a) = 580.1074531584218; score = -506.0; mean_score/100_episodes = 399.85; reward = -505.0; mean_reward/100_episodes = 31.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.9, 2024-12-11 09:59:04
Episode no = 101600; won: True; iter_time_steps = 16; Q(s,a) = 997.96600065756; score = 505.0; mean_score/100_episodes = 389.13; reward = 96.0; mean_reward/100_episodes = 25.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-11 09:59:24
Episode no = 101700; won: False; iter_time_steps = 27; Q(s,a) = 84.41410084319938; score = -516.0; mean_score/100_episodes = 328.86; reward = -515.0; mean_reward/100_episodes = -10.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 09:59:42
Episode no = 101800; won: True; iter_time_steps = 16; Q(s,a) = 881.4139552077162; score = 505.0; mean_score/100_episodes = 329.38; reward = 96.0; mean_reward/100_episodes = -9.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 10:00:01
Episode no = 101900; won: True; iter_time_steps = 18; Q(s,a) = 623.4549676101083; score = 503.0; mean_score/100_episodes = 328.95; reward = 94.0; mean_reward/100_episodes = -10.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 10:00:19
Episode no = 102000; won: False; iter_time_steps = 14; Q(s,a) = 705.8207689157782; score = -503.0; mean_score/100_episodes = 338.91; reward = -502.0; mean_reward/100_episodes = -4.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 10:00:38
Episode no = 102100; won: False; iter_time_steps = 25; Q(s,a) = 735.3491934479629; score = -514.0; mean_score/100_episodes = 379.22; reward = -513.0; mean_reward/100_episodes = 19.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.88, 2024-12-11 10:00:57
Episode no = 102200; won: True; iter_time_steps = 24; Q(s,a) = 535.2798167354644; score = 497.0; mean_score/100_episodes = 349.15; reward = 88.0; mean_reward/100_episodes = 1.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.85, 2024-12-11 10:01:15
Episode no = 102300; won: True; iter_time_steps = 16; Q(s,a) = 1021.2745184317155; score = 505.0; mean_score/100_episodes = 389.3; reward = 96.0; mean_reward/100_episodes = 25.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.89, 2024-12-11 10:01:34
Episode no = 102400; won: True; iter_time_steps = 17; Q(s,a) = 1010.0965620405914; score = 504.0; mean_score/100_episodes = 318.66; reward = 95.0; mean_reward/100_episodes = -16.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.82, 2024-12-11 10:01:52
Episode no = 102500; won: True; iter_time_steps = 41; Q(s,a) = 616.8276066664098; score = 480.0; mean_score/100_episodes = 276.24; reward = 71.0; mean_reward/100_episodes = -42.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 10:02:12
Episode no = 102600; won: True; iter_time_steps = 16; Q(s,a) = 1003.8195010881311; score = 505.0; mean_score/100_episodes = 275.18; reward = 96.0; mean_reward/100_episodes = -43.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.78, 2024-12-11 10:02:34
Episode no = 102700; won: True; iter_time_steps = 26; Q(s,a) = 584.1805112558355; score = 495.0; mean_score/100_episodes = 333.63; reward = 86.0; mean_reward/100_episodes = -9.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 10:02:58
Episode no = 102800; won: False; iter_time_steps = 26; Q(s,a) = 294.34799396261747; score = -515.0; mean_score/100_episodes = 282.91; reward = -514.0; mean_reward/100_episodes = -40.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 10:03:22
Episode no = 102900; won: False; iter_time_steps = 34; Q(s,a) = 338.9399940276529; score = -523.0; mean_score/100_episodes = 325.74; reward = -522.0; mean_reward/100_episodes = -13.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 10:03:43
Episode no = 103000; won: True; iter_time_steps = 17; Q(s,a) = 1064.0773690650744; score = 504.0; mean_score/100_episodes = 293.78; reward = 95.0; mean_reward/100_episodes = -33.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.8, 2024-12-11 10:04:06
Episode no = 103100; won: True; iter_time_steps = 18; Q(s,a) = 613.1784499209136; score = 503.0; mean_score/100_episodes = 332.96; reward = 94.0; mean_reward/100_episodes = -10.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.84, 2024-12-11 10:04:30
Episode no = 103200; won: True; iter_time_steps = 18; Q(s,a) = 595.4265742248175; score = 503.0; mean_score/100_episodes = 321.68; reward = 94.0; mean_reward/100_episodes = -17.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.83, 2024-12-11 10:04:56
Episode no = 103300; won: True; iter_time_steps = 18; Q(s,a) = 581.651729337382; score = 503.0; mean_score/100_episodes = 282.54; reward = 94.0; mean_reward/100_episodes = -40.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.79, 2024-12-11 10:05:21
Episode no = 103400; won: True; iter_time_steps = 42; Q(s,a) = 617.834760752074; score = 479.0; mean_score/100_episodes = 238.31; reward = 70.0; mean_reward/100_episodes = -68.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 10:05:50
Episode no = 103500; won: True; iter_time_steps = 25; Q(s,a) = 587.0573500656535; score = 496.0; mean_score/100_episodes = 144.28; reward = 87.0; mean_reward/100_episodes = -125.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-11 10:06:21
Episode no = 103600; won: True; iter_time_steps = 38; Q(s,a) = 597.4251981516702; score = 483.0; mean_score/100_episodes = 238.29; reward = 74.0; mean_reward/100_episodes = -68.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 10:06:48
Episode no = 103700; won: True; iter_time_steps = 20; Q(s,a) = 581.6679236705129; score = 501.0; mean_score/100_episodes = 251.0; reward = 92.0; mean_reward/100_episodes = -59.61; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.76, 2024-12-11 10:07:13
Episode no = 103800; won: True; iter_time_steps = 16; Q(s,a) = 1075.9754618338175; score = 505.0; mean_score/100_episodes = 265.04; reward = 96.0; mean_reward/100_episodes = -49.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.77, 2024-12-11 10:07:35
Episode no = 103900; won: False; iter_time_steps = 49; Q(s,a) = 388.5507860401016; score = -538.0; mean_score/100_episodes = 178.1; reward = -537.0; mean_reward/100_episodes = -103.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.69, 2024-12-11 10:08:04
Episode no = 104000; won: True; iter_time_steps = 18; Q(s,a) = 637.148522133199; score = 503.0; mean_score/100_episodes = 241.32; reward = 94.0; mean_reward/100_episodes = -65.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.75, 2024-12-11 10:08:30
Episode no = 104100; won: True; iter_time_steps = 20; Q(s,a) = 582.764398704677; score = 501.0; mean_score/100_episodes = 17.81; reward = 92.0; mean_reward/100_episodes = -198.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.53, 2024-12-11 10:08:55
Episode no = 104200; won: True; iter_time_steps = 21; Q(s,a) = 329.0007842972139; score = 500.0; mean_score/100_episodes = 108.54; reward = 91.0; mean_reward/100_episodes = -144.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.62, 2024-12-11 10:09:20
Episode no = 104300; won: True; iter_time_steps = 22; Q(s,a) = 114.2536368310151; score = 499.0; mean_score/100_episodes = 152.18; reward = 90.0; mean_reward/100_episodes = -117.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.66, 2024-12-11 10:09:42
Episode no = 104400; won: True; iter_time_steps = 20; Q(s,a) = 631.8642872384112; score = 501.0; mean_score/100_episodes = 39.95; reward = 92.0; mean_reward/100_episodes = -184.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 10:10:06
Episode no = 104500; won: False; iter_time_steps = 20; Q(s,a) = 403.74899421088594; score = -519.0; mean_score/100_episodes = 130.12; reward = -519.0; mean_reward/100_episodes = -131.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.64, 2024-12-11 10:10:30
Episode no = 104600; won: True; iter_time_steps = 19; Q(s,a) = 1092.8789608413308; score = 502.0; mean_score/100_episodes = 91.45; reward = 93.0; mean_reward/100_episodes = -153.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.6, 2024-12-11 10:10:54
Episode no = 104700; won: False; iter_time_steps = 15; Q(s,a) = 527.8187257878631; score = -504.0; mean_score/100_episodes = 173.74; reward = -503.0; mean_reward/100_episodes = -103.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-11 10:11:16
Episode no = 104800; won: True; iter_time_steps = 17; Q(s,a) = 953.8513328250955; score = 504.0; mean_score/100_episodes = 99.38; reward = 95.0; mean_reward/100_episodes = -149.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.61, 2024-12-11 10:11:40
Episode no = 104900; won: True; iter_time_steps = 22; Q(s,a) = 573.215471178424; score = 499.0; mean_score/100_episodes = -53.93; reward = 90.0; mean_reward/100_episodes = -241.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-11 10:12:06
Episode no = 105000; won: True; iter_time_steps = 18; Q(s,a) = 555.9929132474409; score = 503.0; mean_score/100_episodes = 35.68; reward = 94.0; mean_reward/100_episodes = -188.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.55, 2024-12-11 10:12:35
Episode no = 105100; won: False; iter_time_steps = 47; Q(s,a) = 243.35396573408585; score = -536.0; mean_score/100_episodes = 171.22; reward = -535.0; mean_reward/100_episodes = -106.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.68, 2024-12-11 10:12:59
Episode no = 105200; won: False; iter_time_steps = 35; Q(s,a) = 313.6271774458867; score = -524.0; mean_score/100_episodes = 161.74; reward = -523.0; mean_reward/100_episodes = -111.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.67, 2024-12-11 10:13:23
Episode no = 105300; won: True; iter_time_steps = 18; Q(s,a) = 448.98931371838995; score = 503.0; mean_score/100_episodes = -48.38; reward = 94.0; mean_reward/100_episodes = -239.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.47, 2024-12-11 10:13:56
Episode no = 105400; won: True; iter_time_steps = 42; Q(s,a) = 539.8722824770113; score = 479.0; mean_score/100_episodes = -16.44; reward = 70.0; mean_reward/100_episodes = -220.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-11 10:14:26
Episode no = 105500; won: True; iter_time_steps = 19; Q(s,a) = 186.3617633445859; score = 502.0; mean_score/100_episodes = -98.44; reward = 93.0; mean_reward/100_episodes = -269.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-11 10:14:58
Episode no = 105600; won: False; iter_time_steps = 21; Q(s,a) = 160.75679377778263; score = -510.0; mean_score/100_episodes = -15.89; reward = -509.0; mean_reward/100_episodes = -219.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-11 10:15:27
Episode no = 105700; won: False; iter_time_steps = 54; Q(s,a) = 227.93406925684948; score = -543.0; mean_score/100_episodes = -17.98; reward = -542.0; mean_reward/100_episodes = -221.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.5, 2024-12-11 10:15:59
Episode no = 105800; won: False; iter_time_steps = 66; Q(s,a) = 297.53743951636187; score = -555.0; mean_score/100_episodes = 64.22; reward = -554.0; mean_reward/100_episodes = -172.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.58, 2024-12-11 10:16:28
