Episode no = 100; won: False; iter_time_steps = 7; Q(s,a) = nan; score = -506.0; mean_score/100_episodes = -509.01; reward = -506.0; mean_reward/100_episodes = -508.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-15 04:45:28
Episode no = 99100; won: False; iter_time_steps = 8; Q(s,a) = -21.8486350347131; score = -507.0; mean_score/100_episodes = -510.1; reward = -507.0; mean_reward/100_episodes = -510.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:05
Episode no = 99200; won: False; iter_time_steps = 14; Q(s,a) = -21.857986082219263; score = -513.0; mean_score/100_episodes = -510.14; reward = -513.0; mean_reward/100_episodes = -509.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:16
Episode no = 99300; won: False; iter_time_steps = 7; Q(s,a) = -21.857241542585896; score = -506.0; mean_score/100_episodes = -509.35; reward = -506.0; mean_reward/100_episodes = -509.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:26
Episode no = 99400; won: False; iter_time_steps = 11; Q(s,a) = -21.851031910528306; score = -510.0; mean_score/100_episodes = -509.59; reward = -510.0; mean_reward/100_episodes = -509.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:37
Episode no = 99500; won: False; iter_time_steps = 11; Q(s,a) = -21.851774656777557; score = -510.0; mean_score/100_episodes = -509.63; reward = -510.0; mean_reward/100_episodes = -509.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:47
Episode no = 99600; won: False; iter_time_steps = 11; Q(s,a) = -21.85920848828872; score = -510.0; mean_score/100_episodes = -510.03; reward = -510.0; mean_reward/100_episodes = -510.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:43:58
Episode no = 99700; won: False; iter_time_steps = 14; Q(s,a) = -21.855666337569993; score = -513.0; mean_score/100_episodes = -509.97; reward = -513.0; mean_reward/100_episodes = -509.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:44:08
Episode no = 99800; won: False; iter_time_steps = 20; Q(s,a) = -21.866175637896816; score = -519.0; mean_score/100_episodes = -508.88; reward = -519.0; mean_reward/100_episodes = -508.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:44:18
Episode no = 99900; won: False; iter_time_steps = 7; Q(s,a) = -21.866061520605427; score = -506.0; mean_score/100_episodes = -509.38; reward = -506.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:44:29
Episode no = 100000; won: False; iter_time_steps = 8; Q(s,a) = -21.85887516914932; score = -507.0; mean_score/100_episodes = -509.65; reward = -507.0; mean_reward/100_episodes = -509.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:44:39
Episode no = 100100; won: False; iter_time_steps = 11; Q(s,a) = -21.872009823791707; score = -510.0; mean_score/100_episodes = -509.33; reward = -510.0; mean_reward/100_episodes = -509.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:44:50
Episode no = 100200; won: False; iter_time_steps = 15; Q(s,a) = -21.871694758902148; score = -504.0; mean_score/100_episodes = -510.13; reward = -503.0; mean_reward/100_episodes = -510.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:00
Episode no = 100300; won: False; iter_time_steps = 20; Q(s,a) = -21.865913262183135; score = -509.0; mean_score/100_episodes = -509.21; reward = -508.0; mean_reward/100_episodes = -509.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:11
Episode no = 100400; won: False; iter_time_steps = 21; Q(s,a) = -21.859231402036702; score = -520.0; mean_score/100_episodes = -509.39; reward = -520.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:21
Episode no = 100500; won: False; iter_time_steps = 10; Q(s,a) = -21.85461160121391; score = -509.0; mean_score/100_episodes = -509.55; reward = -509.0; mean_reward/100_episodes = -509.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:31
Episode no = 100600; won: False; iter_time_steps = 6; Q(s,a) = -21.848508151483973; score = -505.0; mean_score/100_episodes = -509.25; reward = -505.0; mean_reward/100_episodes = -509.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:41
Episode no = 100700; won: False; iter_time_steps = 11; Q(s,a) = -21.83976246763773; score = -510.0; mean_score/100_episodes = -509.74; reward = -510.0; mean_reward/100_episodes = -509.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:45:52
Episode no = 100800; won: False; iter_time_steps = 9; Q(s,a) = -21.835909593834778; score = -508.0; mean_score/100_episodes = -509.25; reward = -508.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:02
Episode no = 100900; won: False; iter_time_steps = 15; Q(s,a) = -21.83265267383915; score = -504.0; mean_score/100_episodes = -509.31; reward = -492.0; mean_reward/100_episodes = -509.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:12
Episode no = 101000; won: False; iter_time_steps = 8; Q(s,a) = -21.846000558759815; score = -507.0; mean_score/100_episodes = -509.62; reward = -507.0; mean_reward/100_episodes = -509.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:22
Episode no = 101100; won: False; iter_time_steps = 8; Q(s,a) = -21.82422898821565; score = -507.0; mean_score/100_episodes = -509.33; reward = -507.0; mean_reward/100_episodes = -509.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:33
Episode no = 101200; won: False; iter_time_steps = 8; Q(s,a) = -21.827731609904525; score = -507.0; mean_score/100_episodes = -509.22; reward = -507.0; mean_reward/100_episodes = -509.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:43
Episode no = 101300; won: False; iter_time_steps = 5; Q(s,a) = -21.82645007868527; score = -504.0; mean_score/100_episodes = -509.14; reward = -504.0; mean_reward/100_episodes = -509.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:46:53
Episode no = 101400; won: False; iter_time_steps = 8; Q(s,a) = -21.837950679666708; score = -507.0; mean_score/100_episodes = -509.07; reward = -507.0; mean_reward/100_episodes = -509.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:03
Episode no = 101500; won: False; iter_time_steps = 8; Q(s,a) = -21.805232981774246; score = -507.0; mean_score/100_episodes = -509.19; reward = -507.0; mean_reward/100_episodes = -509.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:13
Episode no = 101600; won: False; iter_time_steps = 8; Q(s,a) = -21.81379974163029; score = -507.0; mean_score/100_episodes = -509.73; reward = -507.0; mean_reward/100_episodes = -509.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:24
Episode no = 101700; won: False; iter_time_steps = 43; Q(s,a) = -21.79364910607492; score = -542.0; mean_score/100_episodes = -509.58; reward = -542.0; mean_reward/100_episodes = -509.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:34
Episode no = 101800; won: False; iter_time_steps = 6; Q(s,a) = -21.804447840577723; score = -505.0; mean_score/100_episodes = -509.08; reward = -505.0; mean_reward/100_episodes = -508.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:44
Episode no = 101900; won: False; iter_time_steps = 7; Q(s,a) = -21.807133918551088; score = -506.0; mean_score/100_episodes = -509.77; reward = -506.0; mean_reward/100_episodes = -509.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:47:55
Episode no = 102000; won: False; iter_time_steps = 8; Q(s,a) = -21.8089555693617; score = -507.0; mean_score/100_episodes = -510.16; reward = -507.0; mean_reward/100_episodes = -510.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:06
Episode no = 102100; won: False; iter_time_steps = 20; Q(s,a) = -21.829480163415873; score = -519.0; mean_score/100_episodes = -509.5; reward = -519.0; mean_reward/100_episodes = -509.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:16
Episode no = 102200; won: False; iter_time_steps = 14; Q(s,a) = -21.80940291803205; score = -513.0; mean_score/100_episodes = -509.55; reward = -513.0; mean_reward/100_episodes = -509.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:27
Episode no = 102300; won: False; iter_time_steps = 8; Q(s,a) = -21.811185009482465; score = -507.0; mean_score/100_episodes = -510.0; reward = -507.0; mean_reward/100_episodes = -509.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:37
Episode no = 102400; won: False; iter_time_steps = 11; Q(s,a) = -21.80415899698286; score = -510.0; mean_score/100_episodes = -510.15; reward = -510.0; mean_reward/100_episodes = -510.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:48
Episode no = 102500; won: False; iter_time_steps = 7; Q(s,a) = -21.81703773038116; score = -506.0; mean_score/100_episodes = -509.39; reward = -506.0; mean_reward/100_episodes = -509.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:48:58
Episode no = 102600; won: False; iter_time_steps = 7; Q(s,a) = -21.797485589342593; score = -506.0; mean_score/100_episodes = -509.63; reward = -506.0; mean_reward/100_episodes = -509.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:49:08
Episode no = 102700; won: False; iter_time_steps = 7; Q(s,a) = -21.805641000466387; score = -506.0; mean_score/100_episodes = -509.46; reward = -506.0; mean_reward/100_episodes = -509.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:49:19
Episode no = 102800; won: False; iter_time_steps = 20; Q(s,a) = -21.829027153044578; score = -519.0; mean_score/100_episodes = -509.33; reward = -519.0; mean_reward/100_episodes = -509.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:49:29
Episode no = 102900; won: False; iter_time_steps = 11; Q(s,a) = -21.82774228018976; score = -510.0; mean_score/100_episodes = -510.0; reward = -510.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:49:39
Episode no = 103000; won: False; iter_time_steps = 18; Q(s,a) = -21.809114776402016; score = -517.0; mean_score/100_episodes = -510.24; reward = -517.0; mean_reward/100_episodes = -510.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:49:51
Episode no = 103100; won: False; iter_time_steps = 10; Q(s,a) = -21.821468600373628; score = -509.0; mean_score/100_episodes = -509.59; reward = -509.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:01
Episode no = 103200; won: False; iter_time_steps = 8; Q(s,a) = -21.81916509132518; score = -507.0; mean_score/100_episodes = -509.51; reward = -507.0; mean_reward/100_episodes = -509.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:11
Episode no = 103300; won: False; iter_time_steps = 10; Q(s,a) = -21.805261883797133; score = -509.0; mean_score/100_episodes = -509.19; reward = -509.0; mean_reward/100_episodes = -509.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:22
Episode no = 103400; won: False; iter_time_steps = 9; Q(s,a) = -21.79879807250572; score = -508.0; mean_score/100_episodes = -509.43; reward = -508.0; mean_reward/100_episodes = -509.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:32
Episode no = 103500; won: False; iter_time_steps = 9; Q(s,a) = -21.794302700749917; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -510.01; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:42
Episode no = 103600; won: False; iter_time_steps = 7; Q(s,a) = -21.802539110135168; score = -506.0; mean_score/100_episodes = -510.46; reward = -506.0; mean_reward/100_episodes = -510.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:50:53
Episode no = 103700; won: False; iter_time_steps = 19; Q(s,a) = -21.81451830774232; score = -518.0; mean_score/100_episodes = -510.54; reward = -518.0; mean_reward/100_episodes = -510.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:05
Episode no = 103800; won: False; iter_time_steps = 23; Q(s,a) = -21.812772912978193; score = -522.0; mean_score/100_episodes = -510.45; reward = -522.0; mean_reward/100_episodes = -510.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:16
Episode no = 103900; won: False; iter_time_steps = 9; Q(s,a) = -21.820401633302005; score = -508.0; mean_score/100_episodes = -509.88; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:26
Episode no = 104000; won: False; iter_time_steps = 12; Q(s,a) = -21.832023326910804; score = -511.0; mean_score/100_episodes = -509.61; reward = -511.0; mean_reward/100_episodes = -509.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:37
Episode no = 104100; won: False; iter_time_steps = 11; Q(s,a) = -21.835321987989598; score = -510.0; mean_score/100_episodes = -509.99; reward = -510.0; mean_reward/100_episodes = -509.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:48
Episode no = 104200; won: False; iter_time_steps = 7; Q(s,a) = -21.837714999963385; score = -506.0; mean_score/100_episodes = -510.29; reward = -506.0; mean_reward/100_episodes = -510.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:51:59
Episode no = 104300; won: False; iter_time_steps = 15; Q(s,a) = -21.84334016899744; score = -504.0; mean_score/100_episodes = -510.06; reward = -503.0; mean_reward/100_episodes = -510.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:52:10
Episode no = 104400; won: False; iter_time_steps = 8; Q(s,a) = -21.83686785523071; score = -507.0; mean_score/100_episodes = -510.16; reward = -507.0; mean_reward/100_episodes = -509.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:52:22
Episode no = 104500; won: False; iter_time_steps = 8; Q(s,a) = -21.821995834106577; score = -507.0; mean_score/100_episodes = -509.26; reward = -507.0; mean_reward/100_episodes = -509.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:52:32
Episode no = 104600; won: False; iter_time_steps = 9; Q(s,a) = -21.783182304621192; score = -508.0; mean_score/100_episodes = -509.33; reward = -508.0; mean_reward/100_episodes = -509.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:52:41
Episode no = 104700; won: False; iter_time_steps = 12; Q(s,a) = -21.7658397930291; score = -511.0; mean_score/100_episodes = -509.52; reward = -511.0; mean_reward/100_episodes = -509.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:52:52
Episode no = 104800; won: False; iter_time_steps = 9; Q(s,a) = -21.759095304690323; score = -508.0; mean_score/100_episodes = -509.6; reward = -508.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:03
Episode no = 104900; won: False; iter_time_steps = 7; Q(s,a) = -21.773260925011066; score = -506.0; mean_score/100_episodes = -509.01; reward = -506.0; mean_reward/100_episodes = -508.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:13
Episode no = 105000; won: False; iter_time_steps = 9; Q(s,a) = -21.756395011175393; score = -508.0; mean_score/100_episodes = -509.32; reward = -508.0; mean_reward/100_episodes = -509.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:23
Episode no = 105100; won: False; iter_time_steps = 8; Q(s,a) = -21.77264462213711; score = -507.0; mean_score/100_episodes = -509.29; reward = -507.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:33
Episode no = 105200; won: False; iter_time_steps = 8; Q(s,a) = -21.775375816387864; score = -507.0; mean_score/100_episodes = -508.98; reward = -507.0; mean_reward/100_episodes = -508.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:42
Episode no = 105300; won: False; iter_time_steps = 11; Q(s,a) = -21.793728608365846; score = -510.0; mean_score/100_episodes = -509.37; reward = -510.0; mean_reward/100_episodes = -509.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:53:53
Episode no = 105400; won: False; iter_time_steps = 11; Q(s,a) = -21.797024145088553; score = -510.0; mean_score/100_episodes = -509.09; reward = -510.0; mean_reward/100_episodes = -509.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:03
Episode no = 105500; won: False; iter_time_steps = 10; Q(s,a) = -21.781998328063338; score = -509.0; mean_score/100_episodes = -510.06; reward = -509.0; mean_reward/100_episodes = -510.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:14
Episode no = 105600; won: False; iter_time_steps = 9; Q(s,a) = -21.779877857863504; score = -508.0; mean_score/100_episodes = -509.85; reward = -508.0; mean_reward/100_episodes = -509.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:25
Episode no = 105700; won: False; iter_time_steps = 8; Q(s,a) = -21.775034161232828; score = -507.0; mean_score/100_episodes = -509.71; reward = -507.0; mean_reward/100_episodes = -509.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:35
Episode no = 105800; won: False; iter_time_steps = 11; Q(s,a) = -21.783352614732593; score = -510.0; mean_score/100_episodes = -509.24; reward = -510.0; mean_reward/100_episodes = -509.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:45
Episode no = 105900; won: False; iter_time_steps = 15; Q(s,a) = -21.768731192962175; score = -514.0; mean_score/100_episodes = -509.69; reward = -514.0; mean_reward/100_episodes = -509.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:54:55
Episode no = 106000; won: False; iter_time_steps = 8; Q(s,a) = -21.781263805526216; score = -507.0; mean_score/100_episodes = -509.75; reward = -507.0; mean_reward/100_episodes = -509.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:06
Episode no = 106100; won: False; iter_time_steps = 11; Q(s,a) = -21.785532630978572; score = -510.0; mean_score/100_episodes = -509.9; reward = -510.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:17
Episode no = 106200; won: False; iter_time_steps = 19; Q(s,a) = -21.786525927851265; score = -518.0; mean_score/100_episodes = -509.33; reward = -518.0; mean_reward/100_episodes = -509.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:27
Episode no = 106300; won: False; iter_time_steps = 7; Q(s,a) = -21.80034951811127; score = -506.0; mean_score/100_episodes = -509.58; reward = -506.0; mean_reward/100_episodes = -509.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:37
Episode no = 106400; won: False; iter_time_steps = 7; Q(s,a) = -21.807083798362513; score = -506.0; mean_score/100_episodes = -509.47; reward = -506.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:47
Episode no = 106500; won: False; iter_time_steps = 9; Q(s,a) = -21.79293831601253; score = -508.0; mean_score/100_episodes = -509.89; reward = -508.0; mean_reward/100_episodes = -509.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:55:58
Episode no = 106600; won: False; iter_time_steps = 11; Q(s,a) = -21.819477977242098; score = -510.0; mean_score/100_episodes = -509.43; reward = -510.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:56:08
Episode no = 106700; won: False; iter_time_steps = 11; Q(s,a) = -21.825041614523897; score = -510.0; mean_score/100_episodes = -509.7; reward = -510.0; mean_reward/100_episodes = -509.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:56:18
Episode no = 106800; won: False; iter_time_steps = 14; Q(s,a) = -21.845659166910764; score = -513.0; mean_score/100_episodes = -509.43; reward = -513.0; mean_reward/100_episodes = -509.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:56:29
Episode no = 106900; won: False; iter_time_steps = 8; Q(s,a) = -21.836467096527088; score = -507.0; mean_score/100_episodes = -509.81; reward = -507.0; mean_reward/100_episodes = -509.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:56:39
Episode no = 107000; won: False; iter_time_steps = 7; Q(s,a) = -21.824918911678346; score = -506.0; mean_score/100_episodes = -509.86; reward = -506.0; mean_reward/100_episodes = -509.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:56:50
Episode no = 107100; won: False; iter_time_steps = 23; Q(s,a) = -21.831701356723784; score = -522.0; mean_score/100_episodes = -509.89; reward = -522.0; mean_reward/100_episodes = -509.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:57:01
Episode no = 107200; won: False; iter_time_steps = 21; Q(s,a) = -21.838934403138182; score = -520.0; mean_score/100_episodes = -510.46; reward = -520.0; mean_reward/100_episodes = -510.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-15 07:57:12
