Episode no = 100; won: False; iter_time_steps = 9; Q(s,a) = -0.15167672727035353; score = -508.0; mean_score/100_episodes = -510.03; reward = -508.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-20 09:24:01
Episode no = 113700; won: True; iter_time_steps = 26; Q(s,a) = 92.85317146679841; score = 495.0; mean_score/100_episodes = -290.1; reward = 86.0; mean_reward/100_episodes = -378.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 12:57:42
Episode no = 113800; won: False; iter_time_steps = 15; Q(s,a) = -0.8212669056557291; score = -504.0; mean_score/100_episodes = -363.38; reward = -503.0; mean_reward/100_episodes = -423.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 12:57:58
Episode no = 113900; won: False; iter_time_steps = 6; Q(s,a) = -2.1052498481465785; score = -505.0; mean_score/100_episodes = -327.19; reward = -505.0; mean_reward/100_episodes = -399.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 12:58:08
Episode no = 114000; won: False; iter_time_steps = 5; Q(s,a) = -2.0332656214221423; score = -504.0; mean_score/100_episodes = -318.73; reward = -504.0; mean_reward/100_episodes = -395.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 12:58:19
Episode no = 114100; won: False; iter_time_steps = 14; Q(s,a) = 1.3986520034997625; score = -503.0; mean_score/100_episodes = -307.74; reward = -502.0; mean_reward/100_episodes = -388.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 12:58:29
Episode no = 114200; won: False; iter_time_steps = 18; Q(s,a) = 32.20045609355445; score = -507.0; mean_score/100_episodes = -316.19; reward = -506.0; mean_reward/100_episodes = -392.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 12:58:39
Episode no = 114300; won: True; iter_time_steps = 22; Q(s,a) = 79.46839176353737; score = 499.0; mean_score/100_episodes = -315.34; reward = 90.0; mean_reward/100_episodes = -392.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 12:58:48
Episode no = 114400; won: True; iter_time_steps = 26; Q(s,a) = 99.17785128936112; score = 495.0; mean_score/100_episodes = -246.6; reward = 86.0; mean_reward/100_episodes = -352.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 12:58:58
Episode no = 114500; won: True; iter_time_steps = 26; Q(s,a) = 95.44537306002145; score = 495.0; mean_score/100_episodes = -286.65; reward = 86.0; mean_reward/100_episodes = -375.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 12:59:08
Episode no = 114600; won: False; iter_time_steps = 5; Q(s,a) = -2.771657130199967; score = -504.0; mean_score/100_episodes = -287.22; reward = -504.0; mean_reward/100_episodes = -376.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 12:59:18
Episode no = 114700; won: True; iter_time_steps = 22; Q(s,a) = 98.6214144941885; score = 499.0; mean_score/100_episodes = -337.52; reward = 90.0; mean_reward/100_episodes = -405.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 12:59:28
Episode no = 114800; won: False; iter_time_steps = 5; Q(s,a) = 1.108625048999079; score = -504.0; mean_score/100_episodes = -295.35; reward = -504.0; mean_reward/100_episodes = -380.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 12:59:38
Episode no = 114900; won: False; iter_time_steps = 5; Q(s,a) = 0.2574053090613426; score = -504.0; mean_score/100_episodes = -335.92; reward = -504.0; mean_reward/100_episodes = -404.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 12:59:46
Episode no = 115000; won: True; iter_time_steps = 22; Q(s,a) = 93.03621748640825; score = 499.0; mean_score/100_episodes = -370.44; reward = 90.0; mean_reward/100_episodes = -425.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 12:59:59
Episode no = 115100; won: False; iter_time_steps = 33; Q(s,a) = 1.7340005682495985; score = -522.0; mean_score/100_episodes = -335.97; reward = -521.0; mean_reward/100_episodes = -404.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:00:06
Episode no = 115200; won: False; iter_time_steps = 12; Q(s,a) = -1.4559454846465094; score = -511.0; mean_score/100_episodes = -309.19; reward = -511.0; mean_reward/100_episodes = -389.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:00:19
Episode no = 115300; won: False; iter_time_steps = 17; Q(s,a) = 2.283497513173305; score = -506.0; mean_score/100_episodes = -346.52; reward = -505.0; mean_reward/100_episodes = -411.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:00:28
Episode no = 115400; won: False; iter_time_steps = 17; Q(s,a) = 1.8265956740699885; score = -506.0; mean_score/100_episodes = -327.09; reward = -505.0; mean_reward/100_episodes = -399.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:00:38
Episode no = 115500; won: False; iter_time_steps = 5; Q(s,a) = -0.08470588069699225; score = -504.0; mean_score/100_episodes = -345.85; reward = -504.0; mean_reward/100_episodes = -410.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:00:47
Episode no = 115600; won: False; iter_time_steps = 12; Q(s,a) = 1.9055697209152247; score = -501.0; mean_score/100_episodes = -276.01; reward = -500.0; mean_reward/100_episodes = -368.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 13:00:57
Episode no = 115700; won: False; iter_time_steps = 14; Q(s,a) = 1.0688736318251872; score = -503.0; mean_score/100_episodes = -345.68; reward = -502.0; mean_reward/100_episodes = -410.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:01:05
Episode no = 115800; won: True; iter_time_steps = 25; Q(s,a) = 18.502675443689398; score = 496.0; mean_score/100_episodes = -326.35; reward = 87.0; mean_reward/100_episodes = -398.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:01:15
Episode no = 115900; won: False; iter_time_steps = 5; Q(s,a) = -4.00372374746203; score = -504.0; mean_score/100_episodes = -346.17; reward = -504.0; mean_reward/100_episodes = -410.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:01:25
Episode no = 116000; won: False; iter_time_steps = 15; Q(s,a) = 0.8199845664866436; score = -504.0; mean_score/100_episodes = -386.0; reward = -503.0; mean_reward/100_episodes = -433.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 13:01:34
Episode no = 116100; won: False; iter_time_steps = 5; Q(s,a) = -0.9056197301204587; score = -504.0; mean_score/100_episodes = -195.09; reward = -504.0; mean_reward/100_episodes = -320.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-20 13:01:45
Episode no = 116200; won: True; iter_time_steps = 54; Q(s,a) = 70.04476189450207; score = 467.0; mean_score/100_episodes = -349.15; reward = 58.0; mean_reward/100_episodes = -413.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:01:55
Episode no = 116300; won: False; iter_time_steps = 6; Q(s,a) = -8.081675065943813; score = -505.0; mean_score/100_episodes = -268.19; reward = -505.0; mean_reward/100_episodes = -365.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:02:06
Episode no = 116400; won: False; iter_time_steps = 6; Q(s,a) = -7.405291626640356; score = -505.0; mean_score/100_episodes = -276.43; reward = -505.0; mean_reward/100_episodes = -369.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.23, 2024-12-20 13:02:16
Episode no = 116500; won: True; iter_time_steps = 33; Q(s,a) = 26.79838696592911; score = 488.0; mean_score/100_episodes = -297.71; reward = 79.0; mean_reward/100_episodes = -382.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:02:26
Episode no = 116600; won: True; iter_time_steps = 22; Q(s,a) = 94.64969534827662; score = 499.0; mean_score/100_episodes = -306.36; reward = 90.0; mean_reward/100_episodes = -386.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:02:36
Episode no = 116700; won: False; iter_time_steps = 13; Q(s,a) = -5.049440504471605; score = -512.0; mean_score/100_episodes = -267.34; reward = -512.0; mean_reward/100_episodes = -363.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:02:47
Episode no = 116800; won: True; iter_time_steps = 26; Q(s,a) = 96.62668118540802; score = 495.0; mean_score/100_episodes = -356.98; reward = 86.0; mean_reward/100_episodes = -416.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:02:57
Episode no = 116900; won: False; iter_time_steps = 10; Q(s,a) = -2.0804336172829827; score = -509.0; mean_score/100_episodes = -337.14; reward = -509.0; mean_reward/100_episodes = -405.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:03:07
Episode no = 117000; won: False; iter_time_steps = 14; Q(s,a) = 0.14923399967190676; score = -513.0; mean_score/100_episodes = -308.08; reward = -513.0; mean_reward/100_episodes = -388.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:03:18
Episode no = 117100; won: False; iter_time_steps = 8; Q(s,a) = 0.21817179490887417; score = -507.0; mean_score/100_episodes = -298.76; reward = -507.0; mean_reward/100_episodes = -382.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:03:30
Episode no = 117200; won: False; iter_time_steps = 6; Q(s,a) = -0.03134061680705624; score = -505.0; mean_score/100_episodes = -327.28; reward = -505.0; mean_reward/100_episodes = -399.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:03:40
Episode no = 117300; won: False; iter_time_steps = 6; Q(s,a) = -3.0078526719677927; score = -505.0; mean_score/100_episodes = -197.24; reward = -505.0; mean_reward/100_episodes = -322.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-20 13:03:52
Episode no = 117400; won: False; iter_time_steps = 15; Q(s,a) = 5.139377762307164; score = -504.0; mean_score/100_episodes = -356.42; reward = -492.0; mean_reward/100_episodes = -416.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:04:01
Episode no = 117500; won: False; iter_time_steps = 19; Q(s,a) = 3.240517558121532; score = -508.0; mean_score/100_episodes = -336.9; reward = -507.0; mean_reward/100_episodes = -405.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:04:12
Episode no = 117600; won: False; iter_time_steps = 7; Q(s,a) = -2.1697824906580543; score = -506.0; mean_score/100_episodes = -355.36; reward = -506.0; mean_reward/100_episodes = -415.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:04:20
Episode no = 117700; won: True; iter_time_steps = 22; Q(s,a) = 103.86745967913244; score = 499.0; mean_score/100_episodes = -296.16; reward = 90.0; mean_reward/100_episodes = -380.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:04:30
Episode no = 117800; won: False; iter_time_steps = 14; Q(s,a) = 12.608550906624615; score = -513.0; mean_score/100_episodes = -326.27; reward = -513.0; mean_reward/100_episodes = -397.57; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:04:40
Episode no = 117900; won: False; iter_time_steps = 19; Q(s,a) = 31.25315695338725; score = -508.0; mean_score/100_episodes = -316.55; reward = -507.0; mean_reward/100_episodes = -392.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:04:50
Episode no = 118000; won: False; iter_time_steps = 23; Q(s,a) = 12.28095151149137; score = -512.0; mean_score/100_episodes = -397.13; reward = -511.0; mean_reward/100_episodes = -439.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 13:04:59
Episode no = 118100; won: False; iter_time_steps = 7; Q(s,a) = 0.16929909956777855; score = -506.0; mean_score/100_episodes = -287.03; reward = -506.0; mean_reward/100_episodes = -375.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:05:09
Episode no = 118200; won: False; iter_time_steps = 12; Q(s,a) = 2.007471644216782; score = -511.0; mean_score/100_episodes = -317.77; reward = -511.0; mean_reward/100_episodes = -393.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:05:21
Episode no = 118300; won: False; iter_time_steps = 7; Q(s,a) = -2.118593675335172; score = -506.0; mean_score/100_episodes = -357.92; reward = -506.0; mean_reward/100_episodes = -417.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:05:32
Episode no = 118400; won: False; iter_time_steps = 17; Q(s,a) = 4.111670039599669; score = -506.0; mean_score/100_episodes = -257.37; reward = -505.0; mean_reward/100_episodes = -358.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:05:42
Episode no = 118500; won: False; iter_time_steps = 5; Q(s,a) = 1.3456035665112638; score = -504.0; mean_score/100_episodes = -326.36; reward = -504.0; mean_reward/100_episodes = -398.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:05:52
Episode no = 118600; won: False; iter_time_steps = 6; Q(s,a) = -0.7411930812343073; score = -505.0; mean_score/100_episodes = -306.53; reward = -505.0; mean_reward/100_episodes = -386.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:06:02
Episode no = 118700; won: False; iter_time_steps = 7; Q(s,a) = 1.3174398086529822; score = -506.0; mean_score/100_episodes = -256.66; reward = -506.0; mean_reward/100_episodes = -357.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-20 13:06:12
Episode no = 118800; won: True; iter_time_steps = 26; Q(s,a) = 30.520925804291394; score = 495.0; mean_score/100_episodes = -379.26; reward = 86.0; mean_reward/100_episodes = -430.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.13, 2024-12-20 13:06:23
Episode no = 118900; won: False; iter_time_steps = 6; Q(s,a) = -1.5192896783074552; score = -505.0; mean_score/100_episodes = -266.15; reward = -505.0; mean_reward/100_episodes = -362.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:06:32
Episode no = 119000; won: False; iter_time_steps = 5; Q(s,a) = -0.09016249644412166; score = -504.0; mean_score/100_episodes = -335.95; reward = -504.0; mean_reward/100_episodes = -404.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.17, 2024-12-20 13:06:40
Episode no = 119100; won: False; iter_time_steps = 15; Q(s,a) = 6.254565661766408; score = -504.0; mean_score/100_episodes = -326.99; reward = -492.0; mean_reward/100_episodes = -398.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.18, 2024-12-20 13:06:51
Episode no = 119200; won: False; iter_time_steps = 8; Q(s,a) = -3.6759065325874016; score = -507.0; mean_score/100_episodes = -299.21; reward = -507.0; mean_reward/100_episodes = -383.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:07:03
Episode no = 119300; won: False; iter_time_steps = 6; Q(s,a) = 0.8649743389599389; score = -505.0; mean_score/100_episodes = -217.02; reward = -505.0; mean_reward/100_episodes = -334.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-20 13:07:14
Episode no = 119400; won: False; iter_time_steps = 15; Q(s,a) = -1.1695657385750353; score = -504.0; mean_score/100_episodes = -287.96; reward = -492.0; mean_reward/100_episodes = -376.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:07:25
Episode no = 119500; won: False; iter_time_steps = 6; Q(s,a) = -2.138193497276; score = -505.0; mean_score/100_episodes = -227.37; reward = -505.0; mean_reward/100_episodes = -340.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 13:07:37
Episode no = 119600; won: False; iter_time_steps = 5; Q(s,a) = 0.7940162860290378; score = -504.0; mean_score/100_episodes = -316.83; reward = -504.0; mean_reward/100_episodes = -392.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:07:48
Episode no = 119700; won: False; iter_time_steps = 12; Q(s,a) = 3.087067283436337; score = -511.0; mean_score/100_episodes = -297.54; reward = -511.0; mean_reward/100_episodes = -382.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:07:58
Episode no = 119800; won: True; iter_time_steps = 22; Q(s,a) = 95.3025449505184; score = 499.0; mean_score/100_episodes = -266.05; reward = 90.0; mean_reward/100_episodes = -363.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.24, 2024-12-20 13:08:08
Episode no = 119900; won: False; iter_time_steps = 6; Q(s,a) = -1.4528709392998005; score = -505.0; mean_score/100_episodes = -293.25; reward = -505.0; mean_reward/100_episodes = -381.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:08:22
Episode no = 120000; won: True; iter_time_steps = 23; Q(s,a) = 99.02642304969051; score = 498.0; mean_score/100_episodes = -371.31; reward = 89.0; mean_reward/100_episodes = -426.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 13:08:35
Episode no = 120100; won: False; iter_time_steps = 10; Q(s,a) = 0.1225097119721772; score = -509.0; mean_score/100_episodes = -320.1; reward = -509.0; mean_reward/100_episodes = -395.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.19, 2024-12-20 13:08:48
Episode no = 120200; won: True; iter_time_steps = 22; Q(s,a) = 92.62704968116095; score = 499.0; mean_score/100_episodes = -237.93; reward = 90.0; mean_reward/100_episodes = -346.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-20 13:08:59
Episode no = 120300; won: False; iter_time_steps = 15; Q(s,a) = -0.06976798279936824; score = -504.0; mean_score/100_episodes = -229.46; reward = -492.0; mean_reward/100_episodes = -341.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.28, 2024-12-20 13:09:12
Episode no = 120400; won: False; iter_time_steps = 6; Q(s,a) = -1.3364489160683666; score = -505.0; mean_score/100_episodes = -358.57; reward = -505.0; mean_reward/100_episodes = -417.74; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:09:24
Episode no = 120500; won: False; iter_time_steps = 13; Q(s,a) = 3.8550346822534154; score = -502.0; mean_score/100_episodes = -408.09; reward = -501.0; mean_reward/100_episodes = -448.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.1, 2024-12-20 13:09:34
Episode no = 120600; won: False; iter_time_steps = 6; Q(s,a) = -1.8333038851154244; score = -505.0; mean_score/100_episodes = -308.33; reward = -505.0; mean_reward/100_episodes = -388.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:09:45
Episode no = 120700; won: False; iter_time_steps = 25; Q(s,a) = 65.87178775206812; score = -514.0; mean_score/100_episodes = -389.99; reward = -513.0; mean_reward/100_episodes = -437.65; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.12, 2024-12-20 13:09:57
Episode no = 120800; won: True; iter_time_steps = 22; Q(s,a) = 95.7983617807883; score = 499.0; mean_score/100_episodes = -439.35; reward = 90.0; mean_reward/100_episodes = -466.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.07, 2024-12-20 13:10:09
Episode no = 120900; won: False; iter_time_steps = 8; Q(s,a) = -2.453712755918434; score = -507.0; mean_score/100_episodes = -348.57; reward = -507.0; mean_reward/100_episodes = -411.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.16, 2024-12-20 13:10:20
Episode no = 121000; won: False; iter_time_steps = 14; Q(s,a) = 5.635340821708115; score = -503.0; mean_score/100_episodes = -399.33; reward = -491.0; mean_reward/100_episodes = -443.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.11, 2024-12-20 13:10:31
Episode no = 121100; won: False; iter_time_steps = 5; Q(s,a) = 1.0597394187552198; score = -504.0; mean_score/100_episodes = -287.51; reward = -504.0; mean_reward/100_episodes = -376.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:10:42
Episode no = 121200; won: False; iter_time_steps = 14; Q(s,a) = 6.468919850165518; score = -503.0; mean_score/100_episodes = -357.48; reward = -502.0; mean_reward/100_episodes = -418.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.15, 2024-12-20 13:10:51
Episode no = 121300; won: False; iter_time_steps = 6; Q(s,a) = -0.5300662677562342; score = -505.0; mean_score/100_episodes = -426.52; reward = -505.0; mean_reward/100_episodes = -458.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.08, 2024-12-20 13:10:59
Episode no = 121400; won: False; iter_time_steps = 16; Q(s,a) = 4.488566218051545; score = -505.0; mean_score/100_episodes = -369.04; reward = -504.0; mean_reward/100_episodes = -425.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.14, 2024-12-20 13:11:11
Episode no = 121500; won: False; iter_time_steps = 16; Q(s,a) = 9.540978280089433; score = -505.0; mean_score/100_episodes = -288.51; reward = -504.0; mean_reward/100_episodes = -377.2; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.22, 2024-12-20 13:11:23
Episode no = 121600; won: False; iter_time_steps = 15; Q(s,a) = 4.95035745573983; score = -504.0; mean_score/100_episodes = -247.74; reward = -492.0; mean_reward/100_episodes = -352.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-20 13:11:35
Episode no = 121700; won: False; iter_time_steps = 5; Q(s,a) = 3.1873186929221085; score = -504.0; mean_score/100_episodes = -299.7; reward = -504.0; mean_reward/100_episodes = -384.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.21, 2024-12-20 13:11:48
Episode no = 121800; won: False; iter_time_steps = 13; Q(s,a) = 3.23986129207798; score = -502.0; mean_score/100_episodes = -306.01; reward = -501.0; mean_reward/100_episodes = -387.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.2, 2024-12-20 13:11:57
