Episode no = 100; won: False; iter_time_steps = 10; Q(s,a) = nan; score = -509.0; mean_score/100_episodes = -509.26; reward = -509.0; mean_reward/100_episodes = -509.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-19 03:44:56
Episode no = 111000; won: False; iter_time_steps = 5; Q(s,a) = 89.96348175440887; score = -504.0; mean_score/100_episodes = -170.99; reward = -504.0; mean_reward/100_episodes = -305.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 06:32:12
Episode no = 111100; won: True; iter_time_steps = 15; Q(s,a) = 409.3198878114153; score = 506.0; mean_score/100_episodes = -120.86; reward = 97.0; mean_reward/100_episodes = -276.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 06:32:20
Episode no = 111200; won: False; iter_time_steps = 6; Q(s,a) = 90.57670298759791; score = -505.0; mean_score/100_episodes = -80.73; reward = -505.0; mean_reward/100_episodes = -252.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:32:28
Episode no = 111300; won: False; iter_time_steps = 7; Q(s,a) = 72.39243157014145; score = -506.0; mean_score/100_episodes = -150.88; reward = -506.0; mean_reward/100_episodes = -293.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 06:32:35
Episode no = 111400; won: False; iter_time_steps = 6; Q(s,a) = 76.62418553816802; score = -505.0; mean_score/100_episodes = -202.75; reward = -505.0; mean_reward/100_episodes = -325.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 06:32:43
Episode no = 111500; won: False; iter_time_steps = 5; Q(s,a) = 81.7690140046483; score = -504.0; mean_score/100_episodes = -111.04; reward = -504.0; mean_reward/100_episodes = -270.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:32:51
Episode no = 111600; won: True; iter_time_steps = 17; Q(s,a) = 487.67217670022967; score = 504.0; mean_score/100_episodes = -110.55; reward = 95.0; mean_reward/100_episodes = -269.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:32:59
Episode no = 111700; won: False; iter_time_steps = 7; Q(s,a) = 77.71123668150344; score = -506.0; mean_score/100_episodes = -90.58; reward = -506.0; mean_reward/100_episodes = -258.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-19 06:33:06
Episode no = 111800; won: True; iter_time_steps = 22; Q(s,a) = 493.05056387640514; score = 499.0; mean_score/100_episodes = -131.34; reward = 90.0; mean_reward/100_episodes = -282.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:33:14
Episode no = 111900; won: False; iter_time_steps = 6; Q(s,a) = 84.75056657877907; score = -505.0; mean_score/100_episodes = -80.15; reward = -505.0; mean_reward/100_episodes = -251.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:33:22
Episode no = 112000; won: False; iter_time_steps = 5; Q(s,a) = 88.39536598817156; score = -504.0; mean_score/100_episodes = -80.69; reward = -504.0; mean_reward/100_episodes = -252.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:33:30
Episode no = 112100; won: False; iter_time_steps = 6; Q(s,a) = 80.45508928890544; score = -505.0; mean_score/100_episodes = -201.25; reward = -505.0; mean_reward/100_episodes = -323.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 06:33:37
Episode no = 112200; won: True; iter_time_steps = 17; Q(s,a) = 384.2792784216891; score = 504.0; mean_score/100_episodes = -141.0; reward = 95.0; mean_reward/100_episodes = -288.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 06:33:45
Episode no = 112300; won: False; iter_time_steps = 5; Q(s,a) = 84.24217367884249; score = -504.0; mean_score/100_episodes = -141.06; reward = -504.0; mean_reward/100_episodes = -288.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 06:33:53
Episode no = 112400; won: False; iter_time_steps = 6; Q(s,a) = 89.1615381748926; score = -505.0; mean_score/100_episodes = -160.99; reward = -505.0; mean_reward/100_episodes = -299.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 06:34:00
Episode no = 112500; won: True; iter_time_steps = 18; Q(s,a) = 465.44964132509745; score = 503.0; mean_score/100_episodes = -70.46; reward = 94.0; mean_reward/100_episodes = -246.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 06:34:09
Episode no = 112600; won: False; iter_time_steps = 6; Q(s,a) = 83.53339083258514; score = -505.0; mean_score/100_episodes = -81.39; reward = -505.0; mean_reward/100_episodes = -253.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:34:18
Episode no = 112700; won: False; iter_time_steps = 6; Q(s,a) = 86.78983463290629; score = -505.0; mean_score/100_episodes = -141.42; reward = -505.0; mean_reward/100_episodes = -288.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 06:34:27
Episode no = 112800; won: False; iter_time_steps = 7; Q(s,a) = 80.79612086037457; score = -506.0; mean_score/100_episodes = -131.92; reward = -506.0; mean_reward/100_episodes = -282.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:34:35
Episode no = 112900; won: True; iter_time_steps = 18; Q(s,a) = 398.5970583808725; score = 503.0; mean_score/100_episodes = -111.34; reward = 94.0; mean_reward/100_episodes = -270.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:34:43
Episode no = 113000; won: True; iter_time_steps = 16; Q(s,a) = 365.5464729010578; score = 505.0; mean_score/100_episodes = -111.66; reward = 96.0; mean_reward/100_episodes = -270.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:34:52
Episode no = 113100; won: False; iter_time_steps = 5; Q(s,a) = 80.64625830644987; score = -504.0; mean_score/100_episodes = -80.71; reward = -504.0; mean_reward/100_episodes = -252.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:35:00
Episode no = 113200; won: True; iter_time_steps = 20; Q(s,a) = 364.7457361248102; score = 501.0; mean_score/100_episodes = -193.32; reward = 92.0; mean_reward/100_episodes = -319.84; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 06:35:09
Episode no = 113300; won: True; iter_time_steps = 20; Q(s,a) = 388.0949899355019; score = 501.0; mean_score/100_episodes = -181.73; reward = 92.0; mean_reward/100_episodes = -312.47; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:35:17
Episode no = 113400; won: False; iter_time_steps = 5; Q(s,a) = 100.9077471424847; score = -504.0; mean_score/100_episodes = -181.69; reward = -504.0; mean_reward/100_episodes = -312.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:35:24
Episode no = 113500; won: True; iter_time_steps = 20; Q(s,a) = 382.04490141327653; score = 501.0; mean_score/100_episodes = -141.41; reward = 92.0; mean_reward/100_episodes = -288.29; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 06:35:32
Episode no = 113600; won: True; iter_time_steps = 17; Q(s,a) = 421.13956308571574; score = 504.0; mean_score/100_episodes = -80.99; reward = 95.0; mean_reward/100_episodes = -252.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:35:41
Episode no = 113700; won: True; iter_time_steps = 16; Q(s,a) = 382.5561496485373; score = 505.0; mean_score/100_episodes = -130.8; reward = 96.0; mean_reward/100_episodes = -282.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:35:48
Episode no = 113800; won: False; iter_time_steps = 12; Q(s,a) = 197.21303684444962; score = -501.0; mean_score/100_episodes = -60.49; reward = -500.0; mean_reward/100_episodes = -240.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-19 06:35:57
Episode no = 113900; won: True; iter_time_steps = 18; Q(s,a) = 450.96217594462905; score = 503.0; mean_score/100_episodes = -60.49; reward = 94.0; mean_reward/100_episodes = -240.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-19 06:36:05
Episode no = 114000; won: False; iter_time_steps = 7; Q(s,a) = 89.69817711842401; score = -506.0; mean_score/100_episodes = -101.61; reward = -506.0; mean_reward/100_episodes = -265.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:36:14
Episode no = 114100; won: False; iter_time_steps = 6; Q(s,a) = 119.11196703927902; score = -505.0; mean_score/100_episodes = -252.33; reward = -505.0; mean_reward/100_episodes = -354.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.25, 2024-12-19 06:36:22
Episode no = 114200; won: False; iter_time_steps = 6; Q(s,a) = 100.15723220571192; score = -505.0; mean_score/100_episodes = -121.65; reward = -505.0; mean_reward/100_episodes = -276.83; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 06:36:29
Episode no = 114300; won: False; iter_time_steps = 5; Q(s,a) = 129.55561928657073; score = -504.0; mean_score/100_episodes = -161.17; reward = -504.0; mean_reward/100_episodes = -300.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 06:36:37
Episode no = 114400; won: False; iter_time_steps = 5; Q(s,a) = 133.79410812770104; score = -504.0; mean_score/100_episodes = -160.94; reward = -504.0; mean_reward/100_episodes = -299.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 06:36:44
Episode no = 114500; won: True; iter_time_steps = 16; Q(s,a) = 480.9684116046157; score = 505.0; mean_score/100_episodes = -201.99; reward = 96.0; mean_reward/100_episodes = -324.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 06:36:52
Episode no = 114600; won: False; iter_time_steps = 6; Q(s,a) = 124.94658536300165; score = -505.0; mean_score/100_episodes = -100.75; reward = -505.0; mean_reward/100_episodes = -264.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:37:01
Episode no = 114700; won: False; iter_time_steps = 5; Q(s,a) = 112.37637426860414; score = -504.0; mean_score/100_episodes = -110.12; reward = -504.0; mean_reward/100_episodes = -269.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:37:09
Episode no = 114800; won: True; iter_time_steps = 16; Q(s,a) = 477.34459931562867; score = 505.0; mean_score/100_episodes = -110.5; reward = 96.0; mean_reward/100_episodes = -269.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.39, 2024-12-19 06:37:17
Episode no = 114900; won: True; iter_time_steps = 14; Q(s,a) = 408.74178548287694; score = 507.0; mean_score/100_episodes = -181.12; reward = 98.0; mean_reward/100_episodes = -311.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:37:24
Episode no = 115000; won: True; iter_time_steps = 16; Q(s,a) = 522.3192797252707; score = 505.0; mean_score/100_episodes = -71.21; reward = 96.0; mean_reward/100_episodes = -246.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 06:37:32
Episode no = 115100; won: True; iter_time_steps = 15; Q(s,a) = 511.1162707434527; score = 506.0; mean_score/100_episodes = -131.66; reward = 97.0; mean_reward/100_episodes = -282.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:37:40
Episode no = 115200; won: True; iter_time_steps = 18; Q(s,a) = 518.3735985350975; score = 503.0; mean_score/100_episodes = -132.24; reward = 94.0; mean_reward/100_episodes = -283.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:37:50
Episode no = 115300; won: True; iter_time_steps = 16; Q(s,a) = 473.8580825352773; score = 505.0; mean_score/100_episodes = -162.01; reward = 96.0; mean_reward/100_episodes = -300.81; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 06:37:58
Episode no = 115400; won: False; iter_time_steps = 6; Q(s,a) = 127.95907735407205; score = -505.0; mean_score/100_episodes = -102.29; reward = -505.0; mean_reward/100_episodes = -265.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:38:07
Episode no = 115500; won: True; iter_time_steps = 15; Q(s,a) = 477.57556408790725; score = 506.0; mean_score/100_episodes = -101.48; reward = 97.0; mean_reward/100_episodes = -264.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:38:16
Episode no = 115600; won: True; iter_time_steps = 16; Q(s,a) = 440.96552863363735; score = 505.0; mean_score/100_episodes = -231.93; reward = 96.0; mean_reward/100_episodes = -342.09; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.27, 2024-12-19 06:38:23
Episode no = 115700; won: False; iter_time_steps = 7; Q(s,a) = 125.82814524341336; score = -506.0; mean_score/100_episodes = -244.42; reward = -506.0; mean_reward/100_episodes = -350.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 06:38:32
Episode no = 115800; won: False; iter_time_steps = 12; Q(s,a) = 288.98974753969554; score = -501.0; mean_score/100_episodes = -243.1; reward = -500.0; mean_reward/100_episodes = -349.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.26, 2024-12-19 06:38:40
Episode no = 115900; won: True; iter_time_steps = 17; Q(s,a) = 538.064579532857; score = 504.0; mean_score/100_episodes = -181.29; reward = 95.0; mean_reward/100_episodes = -312.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:38:47
Episode no = 116000; won: False; iter_time_steps = 6; Q(s,a) = 114.04407120756532; score = -505.0; mean_score/100_episodes = -81.29; reward = -505.0; mean_reward/100_episodes = -252.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:38:56
Episode no = 116100; won: True; iter_time_steps = 16; Q(s,a) = 446.61672890724134; score = 505.0; mean_score/100_episodes = -101.4; reward = 96.0; mean_reward/100_episodes = -264.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:39:05
Episode no = 116200; won: True; iter_time_steps = 20; Q(s,a) = 458.12501299982415; score = 501.0; mean_score/100_episodes = -171.03; reward = 92.0; mean_reward/100_episodes = -305.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 06:39:12
Episode no = 116300; won: False; iter_time_steps = 12; Q(s,a) = 241.65085307312802; score = -501.0; mean_score/100_episodes = -130.83; reward = -500.0; mean_reward/100_episodes = -281.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:39:20
Episode no = 116400; won: True; iter_time_steps = 18; Q(s,a) = 552.2656399803103; score = 503.0; mean_score/100_episodes = -192.15; reward = 94.0; mean_reward/100_episodes = -318.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 06:39:27
Episode no = 116500; won: True; iter_time_steps = 19; Q(s,a) = 476.2295490624342; score = 502.0; mean_score/100_episodes = -141.56; reward = 93.0; mean_reward/100_episodes = -288.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.36, 2024-12-19 06:39:36
Episode no = 116600; won: False; iter_time_steps = 5; Q(s,a) = 124.90772710972932; score = -504.0; mean_score/100_episodes = -120.46; reward = -504.0; mean_reward/100_episodes = -275.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 06:39:43
Episode no = 116700; won: False; iter_time_steps = 6; Q(s,a) = 118.8705760663311; score = -505.0; mean_score/100_episodes = -150.86; reward = -505.0; mean_reward/100_episodes = -293.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 06:39:50
Episode no = 116800; won: False; iter_time_steps = 5; Q(s,a) = 116.52857792483867; score = -504.0; mean_score/100_episodes = -201.53; reward = -504.0; mean_reward/100_episodes = -323.94; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.3, 2024-12-19 06:39:58
Episode no = 116900; won: False; iter_time_steps = 5; Q(s,a) = 130.38309616106974; score = -504.0; mean_score/100_episodes = -171.5; reward = -504.0; mean_reward/100_episodes = -306.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.33, 2024-12-19 06:40:05
Episode no = 117000; won: True; iter_time_steps = 17; Q(s,a) = 494.5076727645725; score = 504.0; mean_score/100_episodes = -120.9; reward = 95.0; mean_reward/100_episodes = -276.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 06:40:14
Episode no = 117100; won: True; iter_time_steps = 17; Q(s,a) = 485.49809744956184; score = 504.0; mean_score/100_episodes = -180.9; reward = 95.0; mean_reward/100_episodes = -311.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:40:21
Episode no = 117200; won: True; iter_time_steps = 16; Q(s,a) = 559.178745535862; score = 505.0; mean_score/100_episodes = -101.37; reward = 96.0; mean_reward/100_episodes = -264.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:40:29
Episode no = 117300; won: False; iter_time_steps = 5; Q(s,a) = 136.0080658566436; score = -504.0; mean_score/100_episodes = -100.33; reward = -504.0; mean_reward/100_episodes = -263.66; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:40:37
Episode no = 117400; won: False; iter_time_steps = 12; Q(s,a) = 321.9975552585348; score = -501.0; mean_score/100_episodes = -69.86; reward = -500.0; mean_reward/100_episodes = -245.59; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 06:40:45
Episode no = 117500; won: False; iter_time_steps = 5; Q(s,a) = 126.95460046632328; score = -504.0; mean_score/100_episodes = -120.47; reward = -504.0; mean_reward/100_episodes = -275.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.38, 2024-12-19 06:40:53
Episode no = 117600; won: False; iter_time_steps = 5; Q(s,a) = 139.8285548518202; score = -504.0; mean_score/100_episodes = -211.37; reward = -504.0; mean_reward/100_episodes = -329.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.29, 2024-12-19 06:40:59
Episode no = 117700; won: False; iter_time_steps = 6; Q(s,a) = 133.00165990708302; score = -505.0; mean_score/100_episodes = -90.04; reward = -505.0; mean_reward/100_episodes = -257.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.41, 2024-12-19 06:41:07
Episode no = 117800; won: False; iter_time_steps = 5; Q(s,a) = 150.01473250370978; score = -504.0; mean_score/100_episodes = -60.03; reward = -504.0; mean_reward/100_episodes = -239.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.44, 2024-12-19 06:41:14
Episode no = 117900; won: True; iter_time_steps = 17; Q(s,a) = 555.439878142804; score = 504.0; mean_score/100_episodes = -180.99; reward = 95.0; mean_reward/100_episodes = -311.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:41:22
Episode no = 118000; won: True; iter_time_steps = 17; Q(s,a) = 581.93605184606; score = 504.0; mean_score/100_episodes = -181.49; reward = 95.0; mean_reward/100_episodes = -312.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.32, 2024-12-19 06:41:30
Episode no = 118100; won: False; iter_time_steps = 11; Q(s,a) = 387.14513373688203; score = -500.0; mean_score/100_episodes = -80.28; reward = -499.0; mean_reward/100_episodes = -251.91; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:41:38
Episode no = 118200; won: False; iter_time_steps = 6; Q(s,a) = 142.500855232589; score = -505.0; mean_score/100_episodes = -191.26; reward = -505.0; mean_reward/100_episodes = -317.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.31, 2024-12-19 06:41:45
Episode no = 118300; won: True; iter_time_steps = 16; Q(s,a) = 550.2562369181497; score = 505.0; mean_score/100_episodes = -40.81; reward = 96.0; mean_reward/100_episodes = -228.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.46, 2024-12-19 06:41:54
Episode no = 118400; won: False; iter_time_steps = 7; Q(s,a) = 131.471986639698; score = -506.0; mean_score/100_episodes = -132.17; reward = -506.0; mean_reward/100_episodes = -283.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:42:03
Episode no = 118500; won: False; iter_time_steps = 11; Q(s,a) = 422.07847705603194; score = -500.0; mean_score/100_episodes = -131.12; reward = -499.0; mean_reward/100_episodes = -282.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.37, 2024-12-19 06:42:11
Episode no = 118600; won: False; iter_time_steps = 5; Q(s,a) = 120.42623099164665; score = -504.0; mean_score/100_episodes = -80.61; reward = -504.0; mean_reward/100_episodes = -252.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.42, 2024-12-19 06:42:20
Episode no = 118700; won: False; iter_time_steps = 12; Q(s,a) = 260.9651761196218; score = -501.0; mean_score/100_episodes = -70.86; reward = -500.0; mean_reward/100_episodes = -246.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.43, 2024-12-19 06:42:29
Episode no = 118800; won: True; iter_time_steps = 17; Q(s,a) = 542.8888088327326; score = 504.0; mean_score/100_episodes = -101.73; reward = 95.0; mean_reward/100_episodes = -265.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.4, 2024-12-19 06:42:38
Episode no = 118900; won: True; iter_time_steps = 20; Q(s,a) = 523.2864471371794; score = 501.0; mean_score/100_episodes = -161.98; reward = 92.0; mean_reward/100_episodes = -300.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.34, 2024-12-19 06:42:46
Episode no = 119000; won: True; iter_time_steps = 19; Q(s,a) = 531.9194537183816; score = 502.0; mean_score/100_episodes = -151.24; reward = 93.0; mean_reward/100_episodes = -294.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 06:42:54
Episode no = 119100; won: True; iter_time_steps = 16; Q(s,a) = 604.7507980401708; score = 505.0; mean_score/100_episodes = -151.44; reward = 96.0; mean_reward/100_episodes = -294.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.35, 2024-12-19 06:43:02
